target_id	length	eff_length	est_counts	tpm
gene-A1S_0631	897	717.768	15	10.9314
gene-A1S_0632	3462	3282.77	15	2.39011
gene-A1S_0633	2553	2373.77	46	10.1365
gene-A1S_0634	1878	1698.77	23	7.08208
gene-A1S_0635	1254	1074.77	3	1.46007
gene-A1S_0636	504	324.768	2	3.22124
gene-A1S_0637	1128	948.768	9	4.96191
gene-A1S_0638	870	690.768	17	12.8731
gene-A1S_0639	759	579.768	49	44.2088
gene-A1S_0640	762	582.768	21	18.8491
gene-A1S_0641	1095	915.768	2	1.14238
gene-A1S_0642	987	807.768	12	7.77072
gene-A1S_0643	1035	855.768	11	6.72362
gene-A1S_0644	585	405.768	8	10.3129
gene-A1S_0645	1011	831.768	16	10.062
gene-A1S_0646	3132	2952.77	42	7.44024
gene-A1S_0647	1461	1281.77	21	8.56992
gene-A1S_0648	462	282.768	1	1.84985
gene-A1S_0649	1659	1479.77	28	9.89763
gene-A1S_0650	789	609.768	15	12.8675
gene-A1S_0651	2094	1914.77	18	4.91726
gene-A1S_0652	234	61.0691	1	8.56536
gene-A1S_0653	1848	1668.77	45	14.1053
gene-A1S_0654	276	97.7406	23	123.089
gene-A1S_0655	825	645.768	29	23.4903
gene-A1S_0656	930	750.768	3	2.09017
gene-A1S_0657	267	89.4225	0	0
gene-A1S_0658	633	453.768	1	1.15274
gene-A1S_0659	1011	831.768	10	6.28875
gene-A1S_0660	723	543.768	0	0
gene-A1S_0661	1203	1023.77	44	22.4811
gene-A1S_0662	117	18.8762	0	0
gene-A1S_0663	762	582.768	13	11.6685
gene-A1S_0664	738	558.768	0	0
gene-A1S_0665	780	600.768	28	24.3791
gene-A1S_0666	1446	1266.77	2	0.825847
gene-A1S_0667	189	29.3277	5	89.1782
gene-A1S_0669	522	342.768	29	44.2552
gene-A1S_0671	390	210.781	29.645	73.5677
gene-A1S_0670	501	321.768	36.355	59.1
gene-A1S_0672	549	369.768	10	14.1461
gene-A1S_0673	651	471.768	4	4.43505
gene-A1S_0674	654	474.768	3	3.30527
gene-A1S_0675	705	525.768	159	158.187
gene-A1S_0676	486	306.768	5	8.52563
gene-A1S_0677	168	18.2986	4	114.343
id-A1S_r04	134	10.5728	166.797	8252.09
id-A1S_r05	2903	2723.77	396020	76052.5
id-A1S_0678	76	33.1667	1.66667	26.2853
id-A1S_0679	77	34.1667	53.6803	821.825
id-A1S_r06	1529	1349.77	150859	58462.6
id-A1S_r07	134	10.5728	3.8125	188.619
id-A1S_r08	2902	2722.77	7806.63	1499.75
id-A1S_0680	76	33.1667	1.66667	26.2853
id-A1S_0681	77	34.1667	53.6803	821.825
id-A1S_r09	1529	1349.77	150859	58462.6
gene-A1S_0682	1395	1215.77	36	15.4888
gene-A1S_0683	240	65.7963	83	659.847
gene-A1S_0684	252	75.9677	14	96.3975
gene-A1S_0685	1257	1077.77	108	52.4162
gene-A1S_0686	465	285.768	23	42.0999
gene-A1S_0687	1089	909.768	88	50.5963
gene-A1S_0688	1023	843.768	22	13.6385
gene-A1S_0689	1230	1050.77	4	1.99122
gene-A1S_0690	783	603.768	65	56.3132
gene-A1S_0691	552	372.768	7	9.82259
gene-A1S_0692	768	588.768	9	7.99586
gene-A1S_0693	1551	1371.77	6	2.2879
gene-A1S_0694	1098	918.768	9	5.12393
gene-A1S_0695	1788	1608.77	47	15.2817
gene-A1S_0696	558	378.768	29	40.049
gene-A1S_0697	477	297.768	28	49.1866
gene-A1S_0698	399	219.768	12	28.5617
gene-A1S_0699	543	363.768	13	18.6933
gene-A1S_0700	609	429.768	1	1.21712
gene-A1S_0701	1044	864.768	49	29.639
gene-A1S_0702	228	56.2967	5	46.4573
gene-A1S_0703	648	468.768	25	27.8964
gene-A1S_0704	279	100.576	9	46.8073
gene-A1S_0705	573	393.768	31	41.1802
gene-A1S_0706	822	642.768	29	23.5999
gene-A1S_0707	1662	1482.77	18	6.34989
gene-A1S_0708	756	576.768	7	6.34839
gene-A1S_0709	792	612.768	11	9.38995
gene-A1S_0710	264	86.6689	4	24.1415
gene-A1S_0711	408	228.768	5	11.4325
gene-A1S_0712	999	819.768	79	50.4084
gene-A1S_0713	828	648.768	48	38.7007
id-A1S_0714	77	34.1667	0	0
id-A1S_0715	77	34.1667	3	45.9288
id-A1S_0716	76	33.1667	11	173.483
id-A1S_0717	77	34.1667	4	61.2384
gene-A1S_0718	1020	840.768	30	18.6643
gene-A1S_0719	1053	873.768	10	5.98647
gene-A1S_0720	690	510.768	4	4.09641
gene-A1S_0721	1128	948.768	30	16.5397
gene-A1S_0722	1200	1020.77	5	2.56218
gene-A1S_0723	1095	915.768	5	2.85595
gene-A1S_0724	1170	990.768	5	2.63976
gene-A1S_0725	1257	1077.77	0	0
gene-A1S_0726	774	594.768	1	0.879466
gene-A1S_0727	681	501.768	0	0
gene-A1S_0728	1155	975.768	2	1.07214
gene-A1S_0729	852	672.768	5	3.88751
gene-A1S_0730	1128	948.768	1	0.551324
gene-A1S_0731	1170	990.768	27	14.2547
gene-A1S_0732	975	795.768	2	1.31465
gene-A1S_0733	891	711.768	2	1.4698
gene-A1S_0734	423	243.768	0	0
gene-A1S_0735	693	513.768	6	6.10873
gene-A1S_0736	987	807.768	222	143.758
gene-A1S_0737	837	657.768	322	256.065
gene-A1S_0738	417	237.768	37	81.3982
gene-A1S_0739	552	372.768	0	0
gene-A1S_0740	1218	1038.77	1	0.503556
gene-A1S_0741	273	94.9484	0	0
gene-A1S_0742	2691	2511.77	371	77.2611
gene-A1S_0743	291	112.118	0	0
gene-A1S_0744	468	288.768	0	0
gene-A1S_0745	2622	2442.77	111	23.7688
gene-A1S_0746	1086	906.768	231	133.255
gene-A1S_0747	2658	2478.77	698	147.294
gene-A1S_0748	540	360.768	360	521.965
gene-A1S_0749	1428	1248.77	81	33.9289
gene-A1S_0750	300	120.962	154	665.943
gene-A1S_0751	972	792.768	7	4.61869
gene-A1S_0752	552	372.768	182	255.387
gene-A1S_0753	570	390.768	174	232.915
gene-A1S_0754	1788	1608.77	563	183.055
gene-A1S_0755	339	159.828	154	504.004
gene-A1S_0756	1188	1008.77	372	192.894
gene-A1S_0757	2493	2313.77	975	220.42
gene-A1S_0758	903	723.768	348	251.505
gene-A1S_0759	495	315.768	175	289.892
gene-A1S_0760	393	213.781	111	271.594
gene-A1S_0761	237	63.402	116	957.022
gene-A1S_0762	1743	1563.77	604	202.037
gene-A1S_0763	1482	1302.77	524	210.393
gene-A1S_0764	1419	1239.77	529	223.194
gene-A1S_0765	528	348.768	53	79.4888
gene-A1S_0766	294	115.056	10	45.463
gene-A1S_0767	348	168.828	5	15.4914
gene-A1S_0768	783	603.768	34	29.4561
gene-A1S_0769	687	507.768	18	18.5427
gene-A1S_0770	360	180.828	11	31.8195
gene-A1S_0771	1554	1374.77	998	379.724
gene-A1S_0772	1200	1020.77	15	7.68654
gene-A1S_0773	561	381.768	8	10.9612
gene-A1S_0774	1002	822.768	22	13.9866
gene-A1S_0775	1395	1215.77	16	6.88392
gene-A1S_0776	468	288.768	8	14.4913
gene-A1S_0777	579	399.768	5	6.54227
gene-A1S_0778	2010	1830.77	75	21.4286
gene-A1S_0779	429	249.768	163	341.364
gene-A1S_0780	1092	912.768	35	20.0574
gene-A1S_0781	705	525.768	7	6.96419
gene-A1S_0782	507	327.768	2	3.19176
gene-A1S_0783	429	249.768	32	67.0162
gene-A1S_0784	537	357.768	30	43.8618
gene-A1S_0785	1251	1071.77	42	20.4982
gene-A1S_0786	1869	1689.77	69	21.3594
gene-A1S_0787	603	423.768	15	18.5153
gene-A1S_0788	2352	2172.77	35	8.426
gene-A1S_0789	720	540.768	4	3.86915
gene-A1S_0790	729	549.768	22	20.932
gene-A1S_0793	486	306.768	12	20.4615
gene-A1S_0794	693	513.768	41	41.743
gene-A1S_0795	666	486.768	12	12.8951
gene-A1S_0796	477	297.768	5	8.78332
gene-A1S_0797	3309	3129.77	58	9.69354
gene-A1S_0798	975	795.768	102	67.0472
gene-A1S_0799	2010	1830.77	30	8.57146
gene-A1S_0800	465	285.768	144	263.582
gene-A1S_0801	591	411.768	8	10.1626
gene-A1S_0802	519	339.768	13	20.0137
gene-A1S_0803	1164	984.768	24	12.7481
gene-A1S_0804	636	456.768	4	4.58069
gene-A1S_0805	561	381.768	4	5.48059
gene-A1S_0806	1146	966.768	26	14.0675
gene-A1S_0807	1041	861.768	11	6.67681
gene-A1S_0808	618	438.768	6	7.15291
gene-A1S_0809	483	303.768	11	18.9416
gene-A1S_0810	840	660.768	68	53.8303
gene-A1S_0811	597	417.768	30	37.5624
gene-A1S_0812	564	384.768	12	16.3136
gene-A1S_0813	474	294.768	37	65.6581
gene-A1S_0814	576	396.768	120	158.202
gene-A1S_0815	399	219.768	97	230.873
gene-A1S_0816	186	27.6126	140	2652.09
gene-A1S_0817	903	723.768	222	160.443
gene-A1S_0818	558	378.768	296	408.776
gene-A1S_0819	252	75.9677	144	991.517
gene-A1S_0820	327	147.828	180	636.915
gene-A1S_0821	534	354.768	10	14.7442
gene-A1S_0822	591	411.768	18	22.8658
gene-A1S_0823	552	372.768	24	33.6775
gene-A1S_0824	498	318.768	5	8.20469
gene-A1S_0825	285	106.259	30	147.68
gene-A1S_0826	288	109.2	38	182.024
gene-A1S_0827	135	10.4111	0	0
gene-A1S_0828	312	132.871	101	397.612
gene-A1S_0829	951	771.768	353	239.252
id-A1S_0830	75	34.0588	6.33333	97.2679
id-A1S_0831	75	34.0588	6.33333	97.2679
id-A1S_0832	75	34.0588	6.33333	97.2679
gene-A1S_0834	717	537.768	73	71.0059
gene-A1S_0835	579	399.768	19	24.8606
gene-A1S_0836	1638	1458.77	27	9.68154
gene-A1S_0837	1284	1104.77	58	27.4615
gene-A1S_0838	1356	1176.77	10	4.44504
gene-A1S_0839	498	318.768	15	24.6141
gene-A1S_0840	1095	915.768	111	63.4022
gene-A1S_0841	882	702.768	26	19.3521
gene-A1S_0842	738	558.768	9	8.42515
gene-A1S_0843	456	276.768	18	34.0191
gene-A1S_0844	375	195.806	32	85.4851
gene-A1S_0845	408	228.768	30	68.595
id-A1S_0846	77	34.1667	0.5	7.65481
gene-A1S_0847	1032	852.768	1	0.613389
gene-A1S_0848	693	513.768	3	3.05436
gene-A1S_0849	945	765.768	3	2.04923
gene-A1S_0850	1518	1338.77	10	3.90716
gene-A1S_0851	852	672.768	2	1.555
gene-A1S_0852	864	684.768	10	7.63877
gene-A1S_0853	657	477.768	0	0
gene-A1S_0854	696	516.768	6	6.07327
gene-A1S_0855	816	636.768	6	4.92875
id-A1S_0856	77	34.1667	0.5	7.65481
gene-A1S_0857	894	714.768	8	5.85452
gene-A1S_0858	399	219.768	18	42.8425
gene-A1S_0859	1095	915.768	97	55.4055
gene-A1S_0860	405	225.768	2	4.63377
gene-A1S_0861	705	525.768	2	1.98977
gene-A1S_0862	342	162.828	87	279.483
gene-A1S_0863	825	645.768	346	280.263
gene-A1S_0864	237	63.402	97	800.268
gene-A1S_0865	1110	930.768	80	44.9589
gene-A1S_0866	375	195.806	764	2040.96
gene-A1S_0867	471	291.768	563	1009.34
gene-A1S_0868	1992	1812.77	2998	865.08
gene-A1S_0869	1149	969.768	4107.42	2215.48
gene-A1S_0870	789	609.768	2	1.71566
gene-A1S_0871	753	573.768	9	8.20489
gene-A1S_0872	444	264.768	4	7.90244
gene-A1S_0873	720	540.768	75	72.5466
gene-A1S_0874	495	315.768	21	34.7871
gene-A1S_0875	756	576.768	71	64.3908
gene-A1S_0876	2961	2781.77	212	39.8641
gene-A1S_0877	621	441.768	27	31.9695
gene-A1S_0878	288	109.2	6	28.7407
gene-A1S_0879	273	94.9484	60	330.545
gene-A1S_0880	666	486.768	180	193.427
gene-A1S_0881	534	354.768	76	112.056
gene-A1S_0882	957	777.768	10	6.72538
gene-A1S_0883	927	747.768	22	15.3894
gene-A1S_0884	654	474.768	1204	1326.51
gene-A1S_0885	1872	1692.77	32	9.88825
gene-A1S_0886	297	117.999	21	93.091
gene-A1S_0887	1164	984.768	46	24.4338
gene-A1S_0888	909	729.768	46	32.9716
gene-A1S_0889	804	624.768	0	0
gene-A1S_0890	849	669.768	11	8.59083
gene-A1S_0891	456	276.768	30	56.6986
gene-A1S_0892	1083	903.768	105	60.7714
gene-A1S_0893	243	68.2773	10	76.6109
gene-A1S_0894	267	89.4225	54	315.874
gene-A1S_0895	417	237.768	29	63.7986
gene-A1S_0896	1038	858.768	4	2.43641
gene-A1S_0897	1038	858.768	4	2.43641
gene-A1S_0898	558	378.768	14	19.334
gene-A1S_0899	3450	3270.77	33	5.27753
gene-A1S_0900	1023	843.768	20	12.3986
gene-A1S_0901	474	294.768	10	17.7454
gene-A1S_0902	309	129.879	13	52.3567
gene-A1S_0903	309	129.879	3	12.0823
gene-A1S_0904	822	642.768	19	15.462
gene-A1S_0905	972	792.768	20	13.1963
gene-A1S_0906	1014	834.768	101	63.2881
gene-A1S_0907	498	318.768	19	31.1778
gene-A1S_0908	1089	909.768	24	13.799
gene-A1S_0909	1443	1263.77	17	7.03636
gene-A1S_0910	1809	1629.77	40	12.8381
gene-A1S_0911	603	423.768	44	54.3114
gene-A1S_0912	417	237.768	19	41.7991
gene-A1S_0913	888	708.768	24	17.7123
gene-A1S_0914	729	549.768	2	1.90291
gene-A1S_0915	1284	1104.77	4	1.89389
gene-A1S_0916	765	585.768	1	0.892979
gene-A1S_0917	825	645.768	3	2.43003
gene-A1S_0918	174	21.138	8	197.967
gene-A1S_0919	381	201.794	0	0
gene-A1S_0920	1914	1734.77	9	2.71374
gene-A1S_0921	1245	1065.77	8	3.9264
gene-A1S_0922	705	525.768	15	14.9233
gene-A1S_0923	1641	1461.77	238	85.1658
gene-A1S_0924	807	627.768	71	59.1597
gene-A1S_0925	255	78.6901	9	59.8259
gene-A1S_0926	498	318.768	41	67.2784
gene-A1S_0927	1473	1293.77	92	37.1962
gene-A1S_0928	576	396.768	33	43.5055
gene-A1S_0929	1443	1263.77	48	19.8674
gene-A1S_0930	1344	1164.77	30	13.4725
gene-A1S_0931	438	258.768	14	28.2999
gene-A1S_0932	555	375.768	15	20.8804
gene-A1S_0933	462	282.768	30	55.4955
gene-A1S_0934	873	693.768	7	5.27777
gene-A1S_0935	1125	945.768	4	2.21229
gene-A1S_0936	483	303.768	3	5.1659
gene-A1S_0937	342	162.828	4	12.8498
gene-A1S_0938	1926	1746.77	35	10.4809
gene-A1S_0939	1092	912.768	25	14.3267
gene-A1S_0940	339	159.828	23	75.2733
gene-A1S_0941	690	510.768	15	15.3615
gene-A1S_0942	513	333.768	4	6.26877
gene-A1S_0943	300	120.962	0	0
gene-A1S_0944	687	507.768	5	5.15076
gene-A1S_0945	321	141.828	0	0
gene-A1S_0946	279	100.576	2	10.4016
gene-A1S_0947	930	750.768	1	0.696724
gene-A1S_0948	654	474.768	2	2.20351
gene-A1S_0949	720	540.768	0	0
gene-A1S_0950	345	165.828	0	0
gene-A1S_0951	633	453.768	0	0
gene-A1S_0952	1080	900.768	3	1.74211
gene-A1S_0953	366	186.806	3	8.40034
gene-A1S_0954	789	609.768	1	0.857832
gene-A1S_0955	531	351.768	0	0
gene-A1S_0956	792	612.768	1	0.853632
gene-A1S_0957	1287	1107.77	3	1.41657
gene-A1S_0958	1512	1332.77	1	0.392475
gene-A1S_0959	936	756.768	2	1.3824
gene-A1S_0960	1194	1014.77	6	3.0928
gene-A1S_0961	369	189.806	4	11.0234
gene-A1S_0962	1323	1143.77	66	30.1837
gene-A1S_0963	615	435.768	7	8.40252
gene-A1S_0964	1155	975.768	6	3.21641
gene-A1S_0965	1023	843.768	53	32.8564
gene-A1S_0966	750	570.768	7	6.41513
gene-A1S_0967	750	570.768	0	0
gene-A1S_0968	1227	1047.77	0	0
gene-A1S_0969	768	588.768	0	0
gene-A1S_0970	786	606.768	3	2.58622
gene-A1S_0971	3624	3444.77	11	1.67032
gene-A1S_0972	1536	1356.77	89	34.3124
gene-A1S_0973	1077	897.768	12	6.99172
gene-A1S_0974	270	92.1972	17	96.4491
gene-A1S_0975	1209	1029.77	32	16.2546
gene-A1S_0976	813	633.768	0	0
gene-A1S_0977	1548	1368.77	1	0.382153
gene-A1S_0978	531	351.768	6	8.92199
gene-A1S_0979	471	291.768	54	96.8106
gene-A1S_0980	1587	1407.77	304	112.956
gene-A1S_0981	519	339.768	75	115.464
gene-A1S_0982	642	462.768	9	10.1729
gene-A1S_0983	837	657.768	16	12.7237
gene-A1S_0984	507	327.768	70	111.712
gene-A1S_0985	570	390.768	8	10.7087
gene-A1S_0986	498	318.768	14	22.9731
gene-A1S_0987	2304	2124.77	19	4.67745
gene-A1S_0988	594	414.768	2	2.52227
gene-A1S_0989	564	384.768	20	27.1893
gene-A1S_0990	1941	1761.77	59	17.5174
gene-A1S_0991	543	363.768	0	0
gene-A1S_0992	789	609.768	45	38.6024
gene-A1S_0993	810	630.768	43	35.6587
gene-A1S_0994	1092	912.768	53	30.3726
gene-A1S_0995	165	16.9651	16	493.323
gene-A1S_0996	321	141.828	3	11.0643
gene-A1S_0997	324	144.828	12	43.3406
gene-A1S_0998	1287	1107.77	63	29.748
gene-A1S_0999	1443	1263.77	190	78.6417
gene-A1S_1000	816	636.768	69	56.6806
gene-A1S_1001	1419	1239.77	100	42.1916
gene-A1S_1002	549	369.768	16	22.6338
gene-A1S_1003	423	243.768	6	12.8748
gene-A1S_1004	1161	981.768	59	31.4347
gene-A1S_1005	1098	918.768	37	21.0651
gene-A1S_1006	450	270.768	22	42.5003
gene-A1S_1007	327	147.828	41	145.075
gene-A1S_1008	1509	1329.77	313	123.122
gene-A1S_1009	327	147.828	98	346.765
gene-A1S_1010	324	144.828	1	3.61171
gene-A1S_1011	780	600.768	2	1.74137
gene-A1S_1012	249	73.3741	2	14.2579
gene-A1S_1013	249	73.3741	0	0
gene-A1S_1014	1701	1521.77	22	7.56208
gene-A1S_1015	483	303.768	3	5.1659
gene-A1S_1016	501	321.768	1	1.62564
gene-A1S_1017	444	264.768	16	31.6098
gene-A1S_1018	513	333.768	18	28.2094
gene-A1S_1019	432	252.768	14	28.9716
gene-A1S_1020	1938	1758.77	20	5.94824
gene-A1S_1021	489	309.768	24	40.5267
gene-A1S_1022	1203	1023.77	39	19.9264
gene-A1S_1023	555	375.768	68	94.6577
gene-A1S_1024	570	390.768	8	10.7087
gene-A1S_1025	546	366.768	2	2.85237
gene-A1S_1026	1254	1074.77	13	6.32696
gene-A1S_1027	828	648.768	103	83.0452
gene-A1S_1028	645	465.768	14	15.7226
gene-A1S_1029	363	183.806	2	5.69163
gene-A1S_1030	1551	1371.77	665	253.576
gene-A1S_1031	657	477.768	373	408.374
gene-A1S_1032	5658	5478.77	81	7.73337
gene-A1S_1033	525	345.768	9	13.6152
gene-A1S_1034	600	420.768	7	8.70206
gene-A1S_1035	321	141.828	3	11.0643
gene-A1S_1036	270	92.1972	17	96.4491
gene-A1S_1037	429	249.768	47	98.4301
gene-A1S_1038	525	345.768	42	63.5377
gene-A1S_1039	1227	1047.77	47	23.4639
gene-A1S_1040	1110	930.768	40	22.4794
gene-A1S_1041	1092	912.768	31	17.7651
gene-A1S_1042	252	75.9677	49	337.391
gene-A1S_1043	321	141.828	1	3.68811
gene-A1S_1044	135	10.4111	8	401.939
gene-A1S_1045	426	246.768	28	59.3521
gene-A1S_1046	414	234.768	25	55.7016
gene-A1S_1047	891	711.768	4	2.9396
gene-A1S_1048	600	420.768	2	2.4863
gene-A1S_1049	402	222.768	0	0
gene-A1S_1050	474	294.768	53	94.0507
gene-A1S_1051	729	549.768	15	14.2718
gene-A1S_1052	606	426.768	29	35.5445
gene-A1S_1053	1413	1233.77	12	5.08762
gene-A1S_1054	1380	1200.77	16	6.96992
gene-A1S_1055	3000	2820.77	324	60.082
gene-A1S_1056	1713	1533.77	14	4.77458
gene-A1S_1057	888	708.768	9	6.6421
gene-A1S_1058	924	744.768	6	4.21402
gene-A1S_1059	402	222.768	0	0
gene-A1S_1060	495	315.768	6	9.93916
gene-A1S_1061	369	189.806	3	8.26757
gene-A1S_1062	1176	996.768	44	23.0901
gene-A1S_1063	1971	1791.77	95	27.7338
id-A1S_1064	76	33.1667	2.75	43.3708
gene-A1S_1065	519	339.768	23	35.4089
gene-A1S_1066	921	741.768	44	31.0278
gene-A1S_1067	1173	993.768	2	1.05272
gene-A1S_1068	447	267.768	88	171.906
gene-A1S_1069	564	384.768	95	129.149
gene-A1S_1070	1962	1782.77	29	8.50883
id-A1S_1071	90	39.8182	0	0
gene-A1S_1072	648	468.768	2	2.23172
gene-A1S_1073	9651	9471.77	259	14.3033
gene-A1S_1074	309	129.879	13	52.3567
gene-A1S_1075	957	777.768	13	8.74299
gene-A1S_1076	777	597.768	7	6.12537
gene-A1S_1077	1197	1017.77	34	17.4742
gene-A1S_1078	573	393.768	0	0
gene-A1S_1079	1596	1416.77	19	7.0149
gene-A1S_1080	666	486.768	68	73.0724
gene-A1S_1081	552	372.768	0	0
gene-A1S_1082	360	180.828	16	46.2829
gene-A1S_1083	1296	1116.77	15	7.02579
gene-A1S_1084	1410	1230.77	20	8.50003
gene-A1S_1085	1263	1083.77	3	1.44794
gene-A1S_1086	708	528.768	6	5.93544
gene-A1S_1087	576	396.768	6	7.91009
gene-A1S_1088	600	420.768	23	28.5925
gene-A1S_1089	1359	1179.77	28	12.4145
gene-A1S_1090	423	243.768	10	21.458
gene-A1S_1091	474	294.768	90.7575	161.053
gene-A1S_1092	519	339.768	22.2939	34.3218
gene-A1S_1093	999	819.768	29	18.5043
gene-A1S_1094	1350	1170.77	39	17.4245
gene-A1S_1095	1413	1233.77	14	5.93555
gene-A1S_1096	897	717.768	3	2.18627
gene-A1S_1097	834	654.768	0	0
gene-A1S_1098	1296	1116.77	9	4.21547
gene-A1S_1099	1278	1098.77	1	0.476059
gene-A1S_1100	1269	1089.77	11	5.2799
gene-A1S_1101	948	768.768	7	4.76288
gene-A1S_1102	1347	1167.77	8	3.58344
gene-A1S_1103	537	357.768	8	11.6965
gene-A1S_1104	1599	1419.77	2	0.73685
gene-A1S_1105	345	165.828	0	0
gene-A1S_1106	537	357.768	1	1.46206
gene-A1S_1107	1221	1041.77	0	0
gene-A1S_1108	936	756.768	1	0.6912
gene-A1S_1109	1608	1428.77	3	1.09831
gene-A1S_1110	1227	1047.77	8	3.99385
gene-A1S_1111	840	660.768	17	13.4576
gene-A1S_1112	1140	960.768	2	1.08888
gene-A1S_1113	402	222.768	2	4.69617
gene-A1S_1114	642	462.768	19	21.4762
gene-A1S_1115	831	651.768	4	3.21021
gene-A1S_1116	1077	897.768	2	1.16529
gene-A1S_1117	1308	1128.77	3	1.39022
gene-A1S_1118	1038	858.768	1	0.609103
gene-A1S_1119	1566	1386.77	40	15.0877
gene-A1S_1120	321	141.828	0	0
gene-A1S_1121	441	261.768	1	1.99825
gene-A1S_1122	666	486.768	7	7.52216
gene-A1S_1123	1302	1122.77	8	3.72706
gene-A1S_1124	951	771.768	12	8.1332
gene-A1S_1125	768	588.768	0	0
gene-A1S_1126	1296	1116.77	4	1.87354
gene-A1S_1127	669	489.768	1	1.06801
gene-A1S_1128	813	633.768	0	0
gene-A1S_1129	435	255.768	0	0
gene-A1S_1130	540	360.768	3	4.34971
gene-A1S_1131	747	567.768	0	0
gene-A1S_1132	654	474.768	0	0
gene-A1S_1133	492	312.768	2	3.34483
gene-A1S_1134	951	771.768	6	4.0666
gene-A1S_1135	261	83.9611	24	149.52
gene-A1S_1136	648	468.768	27	30.1282
gene-A1S_1137	999	819.768	36	22.9709
gene-A1S_1138	501	321.768	7	11.3795
gene-A1S_1139	393	213.781	40	97.8717
gene-A1S_1140	525	345.768	22	33.2816
gene-A1S_1141	219	49.4192	65	687.994
gene-A1S_1142	1155	975.768	134	71.8332
gene-A1S_1143	441	261.768	1	1.99825
gene-A1S_1144	678	498.768	9	9.43867
gene-A1S_1145	249	73.3741	3	21.3868
gene-A1S_1147	756	576.768	0	0
gene-A1S_1146	618	438.768	5	5.96076
gene-A1S_1148	297	117.999	0	0
gene-A1S_1149	360	180.828	1	2.89268
gene-A1S_1150	477	297.768	1	1.75666
gene-A1S_1151	477	297.768	2	3.51333
gene-A1S_1152	1425	1245.77	3	1.25965
gene-A1S_1153	1143	963.768	2	1.08549
gene-A1S_1154	591	411.768	4	5.08129
gene-A1S_1155	1203	1023.77	2	1.02187
gene-A1S_1156	396	216.768	0	0
gene-A1S_1157	846	666.768	5	3.92249
gene-A1S_1158	297	117.999	0	0
gene-A1S_1159	336	156.828	1	3.33536
gene-A1S_1160	441	261.768	0	0
gene-A1S_1161	321	141.828	1	3.68811
gene-A1S_1162	666	486.768	0	0
gene-A1S_1163	195	32.9298	0	0
gene-A1S_1164	1869	1689.77	1	0.309556
gene-A1S_1165	996	816.768	1	0.640425
gene-A1S_1166	594	414.768	3	3.7834
gene-A1S_1167	729	549.768	0	0
gene-A1S_1168	1635	1455.77	4	1.43726
gene-A1S_1169	282	103.407	1	5.05845
gene-A1S_1170	1977	1797.77	2	0.58192
gene-A1S_1171	408	228.768	1	2.2865
gene-A1S_1172	534	354.768	0	0
gene-A1S_1173	1131	951.768	3	1.64876
gene-A1S_1174	495	315.768	2	3.31305
gene-A1S_1175	1125	945.768	3	1.65922
gene-A1S_1176	2514	2334.77	104	23.3
gene-A1S_1177	933	753.768	6	4.16371
gene-A1S_1178	912	732.768	40	28.5536
gene-A1S_1179	1071	891.768	162	95.0233
gene-A1S_1180	714	534.768	227	222.038
gene-A1S_1181	897	717.768	47	34.2516
gene-A1S_1182	396	216.768	38	91.697
gene-A1S_1183	351	171.828	33	100.458
gene-A1S_1184	366	186.806	2	5.60023
gene-A1S_1185	753	573.768	10	9.11655
gene-A1S_1186	2517	2337.77	745	166.695
gene-A1S_1187	489	309.768	5	8.44307
gene-A1S_1188	540	360.768	12	17.3988
gene-A1S_1189	1215	1035.77	24	12.1204
gene-A1S_1190	1002	822.768	22	13.9866
gene-A1S_1191	729	549.768	44	41.8639
gene-A1S_1192	249	73.3741	19	135.45
gene-A1S_1193	1194	1014.77	372	191.753
gene-A1S_1194	525	345.768	4	6.05121
gene-A1S_1195	321	141.828	18	66.386
gene-A1S_1196	642	462.768	17	19.2155
gene-A1S_1197	1395	1215.77	3	1.29074
gene-A1S_1198	897	717.768	0	0
gene-A1S_1199	612	432.768	104	125.703
gene-A1S_1200	822	642.768	28.6416	23.3083
gene-A1S_1201	555	375.768	16.4289	22.8695
gene-A1S_1202	219	49.4192	3	31.7535
gene-A1S_1203	447	267.768	11	21.4882
gene-A1S_1204	216	47.2582	10	110.685
gene-A1S_1205	495	315.768	579	959.129
gene-A1S_1206	2820	2640.77	47	9.30967
gene-A1S_1207	642	462.768	21	23.7368
gene-A1S_1208	1020	840.768	35	21.775
gene-A1S_1209	1041	861.768	2	1.21397
gene-A1S_1210	1212	1032.77	1	0.506482
gene-A1S_1211	1053	873.768	5	2.99323
gene-A1S_1212	786	606.768	1	0.862073
gene-A1S_1213	840	660.768	1	0.791622
gene-A1S_1214	375	195.806	0	0
gene-A1S_1215	1383	1203.77	6	2.60721
gene-A1S_1216	720	540.768	12	11.6075
gene-A1S_1217	2415	2235.77	135	31.5845
gene-A1S_1218	357	177.828	8	23.5318
gene-A1S_1219	339	159.828	11	36.0003
gene-A1S_1220	414	234.768	2	4.45613
gene-A1S_1221	195	32.9298	0	0
gene-A1S_1222	1179	999.768	7	3.6624
id-A1S_1223	77	34.1667	7.63636	116.91
gene-A1S_1224	234	61.0691	1	8.56536
gene-A1S_1225	594	414.768	8	10.0891
gene-A1S_1226	546	366.768	6	8.5571
gene-A1S_1227	477	297.768	7	12.2966
gene-A1S_1228	216	47.2582	54	597.7
gene-A1S_1229	549	369.768	19	26.8776
