target_id	length	eff_length	est_counts	tpm
gene-A1S_0662	117	13.875	0	0
gene-A1S_0663	762	590.98	0	0
gene-A1S_0664	738	566.98	0	0
gene-A1S_0665	780	608.98	5	22.5108
gene-A1S_0666	1446	1274.98	0	0
gene-A1S_0667	189	33.3432	0	0
gene-A1S_0669	522	350.98	9	70.3048
gene-A1S_0671	390	218.98	0	0
gene-A1S_0670	501	329.98	12	99.7053
gene-A1S_0672	549	377.98	0	0
gene-A1S_0673	651	479.98	0	0
gene-A1S_0674	654	482.98	0	0
gene-A1S_0675	705	533.98	40	205.381
gene-A1S_0676	486	314.98	0	0
gene-A1S_0677	168	20.9515	0	0
id-A1S_r04	134	11.3623	44.5	10737.9
id-A1S_r05	2903	2731.98	88672.4	88988.9
id-A1S_0678	76	27.8	0	0
id-A1S_0679	77	27.4762	3.4375	343.013
id-A1S_r06	1529	1357.98	39706.4	80166.3
id-A1S_r07	134	11.3623	0	0
id-A1S_r08	2902	2730.98	498.247	500.208
id-A1S_0680	76	27.8	0	0
id-A1S_0681	77	27.4762	3.4375	343.013
id-A1S_r09	1529	1357.98	39706.4	80166.3
gene-A1S_0682	1395	1223.98	3	6.72004
gene-A1S_0683	240	73.3954	7	261.489
gene-A1S_0684	252	83.8604	0	0
gene-A1S_0685	1257	1085.98	2	5.04932
gene-A1S_0686	465	293.98	0	0
gene-A1S_0687	1089	917.98	9	26.8803
gene-A1S_0688	1023	851.98	0	0
gene-A1S_0689	1230	1058.98	0	0
gene-A1S_0690	783	611.98	5	22.4005
gene-A1S_0691	552	380.98	0	0
gene-A1S_0692	768	596.98	2	9.18533
gene-A1S_0693	1551	1379.98	7	13.9075
gene-A1S_0694	1098	926.98	0	0
gene-A1S_0695	1788	1616.98	7	11.8691
gene-A1S_0696	558	386.98	6	42.5096
gene-A1S_0697	477	305.98	5	44.8024
gene-A1S_0698	399	227.98	2	24.0524
gene-A1S_0699	543	371.98	0	0
gene-A1S_0700	609	437.98	0	0
gene-A1S_0701	1044	872.98	8	25.1253
gene-A1S_0702	228	63.1951	0	0
gene-A1S_0703	648	476.98	0	0
gene-A1S_0704	279	108.761	1	25.2087
gene-A1S_0705	573	401.98	6	40.9234
gene-A1S_0706	822	650.98	0	0
gene-A1S_0707	1662	1490.98	0	0
gene-A1S_0708	756	584.98	0	0
gene-A1S_0709	792	620.98	0	0
gene-A1S_0710	264	94.646	7	202.778
gene-A1S_0711	408	236.98	2	23.1389
gene-A1S_0712	999	827.98	2	6.6227
gene-A1S_0713	828	656.98	11	45.9056
id-A1S_0714	77	27.4762	3	299.357
id-A1S_0715	77	27.4762	2	199.571
id-A1S_0716	76	27.8	0	0
id-A1S_0717	77	27.4762	0	0
gene-A1S_0718	1020	848.98	0	0
gene-A1S_0719	1053	881.98	0	0
gene-A1S_0720	690	518.98	0	0
gene-A1S_0721	1128	956.98	5	14.3249
gene-A1S_0722	1200	1028.98	0	0
gene-A1S_0723	1095	923.98	0	0
gene-A1S_0724	1170	998.98	3	8.23359
gene-A1S_0725	1257	1085.98	0	0
gene-A1S_0726	774	602.98	0	0
gene-A1S_0727	681	509.98	0	0
gene-A1S_0728	1155	983.98	0	0
gene-A1S_0729	852	680.98	0	0
gene-A1S_0730	1128	956.98	0	0
gene-A1S_0731	1170	998.98	0	0
gene-A1S_0732	975	803.98	0	0
gene-A1S_0733	891	719.98	0	0
gene-A1S_0734	423	251.98	0	0
gene-A1S_0735	693	521.98	0	0
gene-A1S_0736	987	815.98	21	70.561
gene-A1S_0737	837	665.98	28	115.271
gene-A1S_0738	417	245.98	5	55.7307
gene-A1S_0739	552	380.98	0	0
gene-A1S_0740	1218	1046.98	0	0
gene-A1S_0741	273	103.085	0	0
gene-A1S_0742	2691	2519.98	54	58.7518
gene-A1S_0743	291	120.24	0	0
gene-A1S_0744	468	296.98	0	0
gene-A1S_0745	2622	2450.98	32	35.796
gene-A1S_0746	1086	914.98	11	32.9614
gene-A1S_0747	2658	2486.98	61	67.2485
gene-A1S_0748	540	368.98	40	297.223
gene-A1S_0749	1428	1256.98	11	23.9933
gene-A1S_0750	300	129.103	10	212.367
gene-A1S_0751	972	800.98	5	17.1149
gene-A1S_0752	552	380.98	27	194.306
gene-A1S_0753	570	398.98	35	240.515
gene-A1S_0754	1788	1616.98	45	76.3014
gene-A1S_0755	339	167.98	15	244.826
gene-A1S_0756	1188	1016.98	32	86.2705
gene-A1S_0757	2493	2321.98	96	113.354
gene-A1S_0758	903	731.98	82	307.142
gene-A1S_0759	495	323.98	6	50.7759
gene-A1S_0760	393	221.98	33	407.591
gene-A1S_0761	237	70.8585	43	1663.8
gene-A1S_0762	1743	1571.98	85	148.251
gene-A1S_0763	1482	1310.98	108	225.867
gene-A1S_0764	1419	1247.98	96	210.906
gene-A1S_0765	528	356.98	6	46.0821
gene-A1S_0766	294	123.193	0	0
gene-A1S_0767	348	176.98	0	0
gene-A1S_0768	783	611.98	0	0
gene-A1S_0769	687	515.98	4	21.2545
gene-A1S_0770	360	188.98	2	29.0161
gene-A1S_0771	1554	1382.98	67	132.826
gene-A1S_0772	1200	1028.98	0	0
gene-A1S_0773	561	389.98	2	14.0609
gene-A1S_0774	1002	830.98	7	23.0958
gene-A1S_0775	1395	1223.98	6	13.4401
gene-A1S_0776	468	296.98	6	55.3922
gene-A1S_0777	579	407.98	0	0
gene-A1S_0778	2010	1838.98	13	19.3817
gene-A1S_0779	429	257.98	40	425.107
gene-A1S_0780	1092	920.98	2	5.95394
gene-A1S_0781	705	533.98	0	0
gene-A1S_0782	507	335.98	0	0
gene-A1S_0783	429	257.98	3	31.8831
gene-A1S_0784	537	365.98	0	0
gene-A1S_0785	1251	1079.98	8	20.3095
gene-A1S_0786	1869	1697.98	3	4.8441
gene-A1S_0787	603	431.98	7	44.4282
gene-A1S_0788	2352	2180.98	6	7.54266
gene-A1S_0789	720	548.98	0	0
gene-A1S_0790	729	557.98	7	34.3957
gene-A1S_0793	486	314.98	0	0
gene-A1S_0794	693	521.98	7	36.7679
gene-A1S_0795	666	494.98	0	0
gene-A1S_0796	477	305.98	0	0
gene-A1S_0797	3309	3137.98	5	4.36862
gene-A1S_0798	975	803.98	4	13.6408
gene-A1S_0799	2010	1838.98	7	10.4363
gene-A1S_0800	465	293.98	11	102.589
gene-A1S_0801	591	419.98	0	0
gene-A1S_0802	519	347.98	3	23.637
gene-A1S_0803	1164	992.98	1	2.76111
gene-A1S_0804	636	464.98	0	0
gene-A1S_0805	561	389.98	0	0
gene-A1S_0806	1146	974.98	0	0
gene-A1S_0807	1041	869.98	3	9.45446
gene-A1S_0808	618	446.98	0	0
gene-A1S_0809	483	311.98	0	0
gene-A1S_0810	840	668.98	12	49.1805
gene-A1S_0811	597	425.98	4	25.7452
gene-A1S_0812	564	392.98	0	0
gene-A1S_0813	474	302.98	0	0
gene-A1S_0814	576	404.98	9	60.9303
gene-A1S_0815	399	227.98	3	36.0786
gene-A1S_0816	186	31.2491	37	3246.3
gene-A1S_0817	903	731.98	13	48.6933
gene-A1S_0818	558	386.98	55	389.672
gene-A1S_0819	252	83.8604	8	261.552
gene-A1S_0820	327	155.98	25	439.436
gene-A1S_0821	534	362.98	0	0
gene-A1S_0822	591	419.98	1	6.52824
gene-A1S_0823	552	380.98	0	0
gene-A1S_0824	498	326.98	0	0
gene-A1S_0825	285	114.521	4	95.7631
gene-A1S_0826	288	117.34	1	23.3656
gene-A1S_0827	135	11.4774	0	0
gene-A1S_0828	312	141.018	4	77.7698
gene-A1S_0829	951	779.98	100	351.513
id-A1S_0830	75	26.8	0	0
id-A1S_0831	75	26.8	0	0
id-A1S_0832	75	26.8	0	0
gene-A1S_0834	717	545.98	6	30.13
gene-A1S_0835	579	407.98	0	0
gene-A1S_0836	1638	1466.98	1	1.86896
gene-A1S_0837	1284	1112.98	8	19.7073
gene-A1S_0838	1356	1184.98	0	0
gene-A1S_0839	498	326.98	0	0
gene-A1S_0840	1095	923.98	20	59.3461
gene-A1S_0841	882	710.98	1	3.85627
gene-A1S_0842	738	566.98	1	4.83567
gene-A1S_0843	456	284.98	1	9.62078
gene-A1S_0844	375	203.98	3	40.3235
gene-A1S_0845	408	236.98	3	34.7084
id-A1S_0846	77	27.4762	0	0
gene-A1S_0847	1032	860.98	0	0
gene-A1S_0848	693	521.98	0	0
gene-A1S_0849	945	773.98	0	0
gene-A1S_0850	1518	1346.98	0	0
gene-A1S_0851	852	680.98	0	0
gene-A1S_0852	864	692.98	0	0
gene-A1S_0853	657	485.98	0	0
gene-A1S_0854	696	524.98	0	0
gene-A1S_0855	816	644.98	0	0
id-A1S_0856	77	27.4762	0	0
gene-A1S_0857	894	722.98	5	18.9613
gene-A1S_0858	399	227.98	0	0
gene-A1S_0859	1095	923.98	6	17.8038
gene-A1S_0860	405	233.98	0	0
gene-A1S_0861	705	533.98	0	0
gene-A1S_0862	342	170.98	13	208.46
gene-A1S_0863	825	653.98	26	109.002
gene-A1S_0864	237	70.8585	3	116.079
gene-A1S_0865	1110	938.98	10	29.199
gene-A1S_0866	375	203.98	56	752.705
gene-A1S_0867	471	299.98	75	685.478
gene-A1S_0868	1992	1820.98	221	332.745
gene-A1S_0869	1149	977.98	555.186	1556.44
gene-A1S_0870	789	617.98	0	0
gene-A1S_0871	753	581.98	0	0
gene-A1S_0872	444	272.98	0	0
gene-A1S_0873	720	548.98	13	64.9249
gene-A1S_0874	495	323.98	0	0
gene-A1S_0875	756	584.98	4	18.7475
gene-A1S_0876	2961	2789.98	18	17.6887
gene-A1S_0877	621	449.98	8	48.744
gene-A1S_0878	288	117.34	0	0
gene-A1S_0879	273	103.085	10	265.969
gene-A1S_0880	666	494.98	9	49.8517
gene-A1S_0881	534	362.98	12	90.6407
gene-A1S_0882	957	785.98	5	17.4415
gene-A1S_0883	927	755.98	0	0
gene-A1S_0884	654	482.98	175	993.422
gene-A1S_0885	1872	1700.98	0	0
gene-A1S_0886	297	126.12	0	0
gene-A1S_0887	1164	992.98	4	11.0445
gene-A1S_0888	909	737.98	0	0
gene-A1S_0889	804	632.98	0	0
gene-A1S_0890	849	677.98	1	4.04397
gene-A1S_0891	456	284.98	5	48.1039
gene-A1S_0892	1083	911.98	15	45.0952
gene-A1S_0893	243	75.9701	1	36.0896
gene-A1S_0894	267	97.5449	9	252.966
gene-A1S_0895	417	245.98	4	44.5846
gene-A1S_0896	1038	866.98	0	0
gene-A1S_0897	1038	866.98	0	0
gene-A1S_0898	558	386.98	0	0
gene-A1S_0899	3450	3278.98	0	0
gene-A1S_0900	1023	851.98	0	0
gene-A1S_0901	474	302.98	0	0
gene-A1S_0902	309	138.018	0	0
gene-A1S_0903	309	138.018	0	0
gene-A1S_0904	822	650.98	2	8.42339
gene-A1S_0905	972	800.98	4	13.6919
gene-A1S_0906	1014	842.98	31	100.825
gene-A1S_0907	498	326.98	0	0
gene-A1S_0908	1089	917.98	0	0
gene-A1S_0909	1443	1271.98	0	0
gene-A1S_0910	1809	1637.98	15	25.1077
gene-A1S_0911	603	431.98	10	63.4689
gene-A1S_0912	417	245.98	4	44.5846
gene-A1S_0913	888	716.98	2	7.648
gene-A1S_0914	729	557.98	0	0
gene-A1S_0915	1284	1112.98	0	0
gene-A1S_0916	765	593.98	0	0
gene-A1S_0917	825	653.98	0	0
gene-A1S_0918	174	24.0092	0	0
gene-A1S_0919	381	209.98	0	0
gene-A1S_0920	1914	1742.98	4	6.29205
gene-A1S_0921	1245	1073.98	3	7.65861
gene-A1S_0922	705	533.98	0	0
gene-A1S_0923	1641	1469.98	32	59.6847
gene-A1S_0924	807	635.98	6	25.8662
gene-A1S_0925	255	86.4921	0	0
gene-A1S_0926	498	326.98	1	8.38501
gene-A1S_0927	1473	1301.98	11	23.164
gene-A1S_0928	576	404.98	11	74.4704
gene-A1S_0929	1443	1271.98	0	0
gene-A1S_0930	1344	1172.98	9	21.0367
gene-A1S_0931	438	266.98	3	30.8083
gene-A1S_0932	555	383.98	0	0
gene-A1S_0933	462	290.98	8	75.3792
gene-A1S_0934	873	701.98	0	0
gene-A1S_0935	1125	953.98	0	0
gene-A1S_0936	483	311.98	0	0
gene-A1S_0937	342	170.98	0	0
gene-A1S_0938	1926	1754.98	2	3.12452
gene-A1S_0939	1092	920.98	8	23.8158
gene-A1S_0940	339	167.98	0	0
gene-A1S_0941	690	518.98	0	0
gene-A1S_0942	513	341.98	0	0
gene-A1S_0943	300	129.103	0	0
gene-A1S_0944	687	515.98	0	0
gene-A1S_0945	321	149.98	0	0
gene-A1S_0946	279	108.761	0	0
gene-A1S_0947	930	758.98	0	0
gene-A1S_0948	654	482.98	0	0
gene-A1S_0949	720	548.98	0	0
gene-A1S_0950	345	173.98	0	0
gene-A1S_0951	633	461.98	0	0
gene-A1S_0952	1080	908.98	0	0
gene-A1S_0953	366	194.98	0	0
gene-A1S_0954	789	617.98	0	0
gene-A1S_0955	531	359.98	0	0
gene-A1S_0956	792	620.98	0	0
gene-A1S_0957	1287	1115.98	0	0
gene-A1S_0958	1512	1340.98	0	0
gene-A1S_0959	936	764.98	0	0
gene-A1S_0960	1194	1022.98	0	0
gene-A1S_0961	369	197.98	0	0
gene-A1S_0962	1323	1151.98	8	19.0401
gene-A1S_0963	615	443.98	0	0
gene-A1S_0964	1155	983.98	0	0
gene-A1S_0965	1023	851.98	0	0
gene-A1S_0966	750	578.98	0	0
gene-A1S_0967	750	578.98	0	0
gene-A1S_0968	1227	1055.98	0	0
gene-A1S_0969	768	596.98	0	0
gene-A1S_0970	786	614.98	0	0
gene-A1S_0971	3624	3452.98	0	0
gene-A1S_0972	1536	1364.98	10	20.0862
gene-A1S_0973	1077	905.98	1	3.02626
gene-A1S_0974	270	100.337	4	109.301
gene-A1S_0975	1209	1037.98	1	2.64141
gene-A1S_0976	813	641.98	0	0
gene-A1S_0977	1548	1376.98	0	0
gene-A1S_0978	531	359.98	3	22.849
gene-A1S_0979	471	299.98	16	146.235
gene-A1S_0980	1587	1415.98	17	32.9167
gene-A1S_0981	519	347.98	6	47.2739
gene-A1S_0982	642	470.98	0	0
gene-A1S_0983	837	665.98	0	0
gene-A1S_0984	507	335.98	11	89.7644
gene-A1S_0985	570	398.98	0	0
gene-A1S_0986	498	326.98	0	0
gene-A1S_0987	2304	2132.98	2	2.5708
gene-A1S_0988	594	422.98	0	0
gene-A1S_0989	564	392.98	0	0
gene-A1S_0990	1941	1769.98	0	0
gene-A1S_0991	543	371.98	0	0
gene-A1S_0992	789	617.98	3	13.3098
gene-A1S_0993	810	638.98	8	34.3263
gene-A1S_0994	1092	920.98	3	8.93091
gene-A1S_0995	165	19.3515	0	0
gene-A1S_0996	321	149.98	0	0
gene-A1S_0997	324	152.98	0	0
gene-A1S_0998	1287	1115.98	0	0
gene-A1S_0999	1443	1271.98	22	47.4206
gene-A1S_1000	816	644.98	0	0
gene-A1S_1001	1419	1247.98	0	0
gene-A1S_1002	549	377.98	0	0
gene-A1S_1003	423	251.98	0	0
gene-A1S_1004	1161	989.98	8	22.1558
gene-A1S_1005	1098	926.98	1	2.9577
gene-A1S_1006	450	278.98	0	0
gene-A1S_1007	327	155.98	0	0
gene-A1S_1008	1509	1337.98	37	75.8188
gene-A1S_1009	327	155.98	3	52.7323
gene-A1S_1010	324	152.98	0	0
gene-A1S_1011	780	608.98	0	0
gene-A1S_1012	249	81.1132	0	0
gene-A1S_1013	249	81.1132	0	0
gene-A1S_1014	1701	1529.98	1	1.792
gene-A1S_1015	483	311.98	3	26.3645
gene-A1S_1016	501	329.98	0	0
gene-A1S_1017	444	272.98	0	0
gene-A1S_1018	513	341.98	0	0
gene-A1S_1019	432	260.98	0	0
gene-A1S_1020	1938	1766.98	1	1.55165
gene-A1S_1021	489	317.98	0	0
gene-A1S_1022	1203	1031.98	9	23.9109
gene-A1S_1023	555	383.98	0	0
gene-A1S_1024	570	398.98	0	0
gene-A1S_1025	546	374.98	0	0
gene-A1S_1026	1254	1082.98	0	0
gene-A1S_1027	828	656.98	3	12.5197
gene-A1S_1028	645	473.98	0	0
gene-A1S_1029	363	191.98	0	0
gene-A1S_1030	1551	1379.98	57	113.247
gene-A1S_1031	657	485.98	18	101.55
gene-A1S_1032	5658	5486.98	9	4.49711
gene-A1S_1033	525	353.98	0	0
gene-A1S_1034	600	428.98	0	0
gene-A1S_1035	321	149.98	0	0
gene-A1S_1036	270	100.337	3	81.9758
gene-A1S_1037	429	257.98	4	42.5107
gene-A1S_1038	525	353.98	8	61.9635
gene-A1S_1039	1227	1055.98	8	20.7711
gene-A1S_1040	1110	938.98	1	2.9199
gene-A1S_1041	1092	920.98	2	5.95394
gene-A1S_1042	252	83.8604	15	490.41
gene-A1S_1043	321	149.98	0	0
gene-A1S_1044	135	11.4774	0	0
gene-A1S_1045	426	254.98	0	0
gene-A1S_1046	414	242.98	0	0
gene-A1S_1047	891	719.98	0	0
gene-A1S_1048	600	428.98	0	0
gene-A1S_1049	402	230.98	0	0
gene-A1S_1050	474	302.98	9	81.4429
gene-A1S_1051	729	557.98	0	0
gene-A1S_1052	606	434.98	0	0
gene-A1S_1053	1413	1241.98	0	0
gene-A1S_1054	1380	1208.98	4	9.07122
gene-A1S_1055	3000	2828.98	54	52.3346
gene-A1S_1056	1713	1541.98	1	1.77806
gene-A1S_1057	888	716.98	4	15.296
gene-A1S_1058	924	752.98	1	3.64117
gene-A1S_1059	402	230.98	0	0
gene-A1S_1060	495	323.98	0	0
gene-A1S_1061	369	197.98	5	69.2426
gene-A1S_1062	1176	1004.98	0	0
gene-A1S_1063	1971	1799.98	5	7.616
id-A1S_1064	76	27.8	1	98.6234
gene-A1S_1065	519	347.98	4	31.516
gene-A1S_1066	921	749.98	4	14.623
gene-A1S_1067	1173	1001.98	0	0
gene-A1S_1068	447	275.98	0	0
gene-A1S_1069	564	392.98	7	48.8374
gene-A1S_1070	1962	1790.98	1	1.53086
id-A1S_1071	90	30.5667	1	89.6968
gene-A1S_1072	648	476.98	0	0
gene-A1S_1073	9651	9479.98	35	10.1224
gene-A1S_1074	309	138.018	0	0
gene-A1S_1075	957	785.98	0	0
gene-A1S_1076	777	605.98	0	0
gene-A1S_1077	1197	1025.98	5	13.3615
gene-A1S_1078	573	401.98	0	0
gene-A1S_1079	1596	1424.98	0	0
gene-A1S_1080	666	494.98	9	49.8517
gene-A1S_1081	552	380.98	0	0
gene-A1S_1082	360	188.98	0	0
gene-A1S_1083	1296	1124.98	0	0
gene-A1S_1084	1410	1238.98	5	11.0645
gene-A1S_1085	1263	1091.98	0	0
gene-A1S_1086	708	536.98	0	0
gene-A1S_1087	576	404.98	0	0
gene-A1S_1088	600	428.98	0	0
gene-A1S_1089	1359	1187.98	0	0
gene-A1S_1090	423	251.98	0	0
gene-A1S_1091	474	302.98	6	54.2953
gene-A1S_1092	519	347.98	0	0
gene-A1S_1093	999	827.98	2	6.6227
gene-A1S_1094	1350	1178.98	2	4.65102
gene-A1S_1095	1413	1241.98	1	2.20755
gene-A1S_1096	897	725.98	0	0
gene-A1S_1097	834	662.98	0	0
gene-A1S_1098	1296	1124.98	0	0
gene-A1S_1099	1278	1106.98	0	0
gene-A1S_1100	1269	1097.98	0	0
gene-A1S_1101	948	776.98	0	0
gene-A1S_1102	1347	1175.98	0	0
gene-A1S_1103	537	365.98	0	0
gene-A1S_1104	1599	1427.98	0	0
gene-A1S_1105	345	173.98	0	0
gene-A1S_1106	537	365.98	0	0
gene-A1S_1107	1221	1049.98	0	0
gene-A1S_1108	936	764.98	0	0
gene-A1S_1109	1608	1436.98	0	0
gene-A1S_1110	1227	1055.98	0	0
gene-A1S_1111	840	668.98	3	12.2951
gene-A1S_1112	1140	968.98	0	0
gene-A1S_1113	402	230.98	0	0
gene-A1S_1114	642	470.98	0	0
gene-A1S_1115	831	659.98	5	20.7713
gene-A1S_1116	1077	905.98	0	0
gene-A1S_1117	1308	1136.98	0	0
gene-A1S_1118	1038	866.98	0	0
gene-A1S_1119	1566	1394.98	2	3.93085
gene-A1S_1120	321	149.98	0	0
gene-A1S_1121	441	269.98	0	0
gene-A1S_1122	666	494.98	0	0
gene-A1S_1123	1302	1130.98	0	0
gene-A1S_1124	951	779.98	0	0
gene-A1S_1125	768	596.98	0	0
gene-A1S_1126	1296	1124.98	0	0
gene-A1S_1127	669	497.98	0	0
gene-A1S_1128	813	641.98	0	0
gene-A1S_1129	435	263.98	0	0
gene-A1S_1130	540	368.98	0	0
gene-A1S_1131	747	575.98	0	0
gene-A1S_1132	654	482.98	0	0
gene-A1S_1133	492	320.98	0	0
gene-A1S_1134	951	779.98	0	0
gene-A1S_1135	261	91.8432	0	0
gene-A1S_1136	648	476.98	3	17.2443
gene-A1S_1137	999	827.98	1	3.31135
gene-A1S_1138	501	329.98	5	41.5439
gene-A1S_1139	393	221.98	6	74.1075
gene-A1S_1140	525	353.98	0	0
gene-A1S_1141	219	55.9587	6	293.974
gene-A1S_1142	1155	983.98	26	72.4456
gene-A1S_1143	441	269.98	1	10.1553
gene-A1S_1144	678	506.98	0	0
gene-A1S_1145	249	81.1132	0	0
gene-A1S_1147	756	584.98	0	0
gene-A1S_1146	618	446.98	0	0
gene-A1S_1148	297	126.12	0	0
gene-A1S_1149	360	188.98	0	0
gene-A1S_1150	477	305.98	0	0
gene-A1S_1151	477	305.98	0	0
gene-A1S_1152	1425	1253.98	0	0
gene-A1S_1153	1143	971.98	0	0
gene-A1S_1154	591	419.98	0	0
gene-A1S_1155	1203	1031.98	0	0
gene-A1S_1156	396	224.98	0	0
gene-A1S_1157	846	674.98	0	0
gene-A1S_1158	297	126.12	0	0
gene-A1S_1159	336	164.98	0	0
gene-A1S_1160	441	269.98	0	0
gene-A1S_1161	321	149.98	0	0
gene-A1S_1162	666	494.98	0	0
gene-A1S_1163	195	37.4617	0	0
gene-A1S_1164	1869	1697.98	0	0
gene-A1S_1165	996	824.98	0	0
gene-A1S_1166	594	422.98	0	0
gene-A1S_1167	729	557.98	0	0
gene-A1S_1168	1635	1463.98	0	0
gene-A1S_1169	282	111.632	0	0
gene-A1S_1170	1977	1805.98	0	0
gene-A1S_1171	408	236.98	0	0
gene-A1S_1172	534	362.98	0	0
gene-A1S_1173	1131	959.98	0	0
gene-A1S_1174	495	323.98	0	0
gene-A1S_1175	1125	953.98	0	0
gene-A1S_1176	2514	2342.98	27	31.5951
gene-A1S_1177	933	761.98	0	0
gene-A1S_1178	912	740.98	2	7.40028
gene-A1S_1179	1071	899.98	10	30.4644
gene-A1S_1180	714	542.98	15	75.7412
gene-A1S_1181	897	725.98	3	11.3298
gene-A1S_1182	396	224.98	2	24.3731
gene-A1S_1183	351	179.98	1	15.2335
gene-A1S_1184	366	194.98	0	0
gene-A1S_1185	753	581.98	0	0
gene-A1S_1186	2517	2345.98	81	94.6642
gene-A1S_1187	489	317.98	0	0
gene-A1S_1188	540	368.98	1	7.43057
gene-A1S_1189	1215	1043.98	0	0
gene-A1S_1190	1002	830.98	0	0
gene-A1S_1191	729	557.98	0	0
gene-A1S_1192	249	81.1132	3	101.404
gene-A1S_1193	1194	1022.98	7	18.761
gene-A1S_1194	525	353.98	0	0
gene-A1S_1195	321	149.98	9	164.526
gene-A1S_1196	642	470.98	6	34.928
gene-A1S_1197	1395	1223.98	0	0
gene-A1S_1198	897	725.98	0	0
gene-A1S_1199	612	440.98	4	24.8694
gene-A1S_1200	822	650.98	0	0
gene-A1S_1201	555	383.98	0	0
gene-A1S_1202	219	55.9587	0	0
gene-A1S_1203	447	275.98	0	0
gene-A1S_1204	216	53.4341	0	0
gene-A1S_1205	495	323.98	25	211.566
gene-A1S_1206	2820	2648.98	4	4.14006
gene-A1S_1207	642	470.98	0	0
gene-A1S_1208	1020	848.98	3	9.68832
gene-A1S_1209	1041	869.98	0	0
gene-A1S_1210	1212	1040.98	0	0
gene-A1S_1211	1053	881.98	0	0
gene-A1S_1212	786	614.98	0	0
gene-A1S_1213	840	668.98	0	0
gene-A1S_1214	375	203.98	0	0
gene-A1S_1215	1383	1211.98	0	0
gene-A1S_1216	720	548.98	6	29.9654
gene-A1S_1217	2415	2243.98	22	26.88
gene-A1S_1218	357	185.98	0	0
gene-A1S_1219	339	167.98	0	0
gene-A1S_1220	414	242.98	0	0
gene-A1S_1221	195	37.4617	0	0
gene-A1S_1222	1179	1007.98	0	0
id-A1S_1223	77	27.4762	0	0
gene-A1S_1224	234	68.4072	0	0
gene-A1S_1225	594	422.98	0	0
gene-A1S_1226	546	374.98	2	14.6233
gene-A1S_1227	477	305.98	0	0
gene-A1S_1228	216	53.4341	2	102.621
gene-A1S_1229	549	377.98	2	14.5073
gene-A1S_1230	831	659.98	0	0
gene-A1S_1231	1026	854.98	0	0
gene-A1S_1232	339	167.98	0	0
gene-A1S_1233	516	344.98	0	0
id-A1S_1234	76	27.8	0.333333	32.8745
gene-A1S_1235	1344	1172.98	8	18.6993
gene-A1S_1236	825	653.98	0	0
gene-A1S_1237	396	224.98	3	36.5596
gene-A1S_1238	438	266.98	0	0
gene-A1S_1239	420	248.98	0	0
gene-A1S_1240	651	479.98	1	5.71218
gene-A1S_1241	1335	1163.98	0	0
gene-A1S_1242	1998	1826.98	0	0
gene-A1S_1243	1101	929.98	0	0
gene-A1S_1244	504	332.98	2	16.4678
gene-A1S_1245	558	386.98	1	7.08494
gene-A1S_1246	663	491.98	3	16.7185
gene-A1S_1247	456	284.98	0	0
gene-A1S_1248	672	500.98	1	5.47273
gene-A1S_1249	225	60.7152	0	0
gene-A1S_1250	588	416.98	0	0
gene-A1S_1251	1722	1550.98	0	0
gene-A1S_1252	621	449.98	0	0
gene-A1S_1253	615	443.98	0	0
gene-A1S_1254	1206	1034.98	0	0
gene-A1S_1255	837	665.98	0	0
gene-A1S_1256	561	389.98	0	0
gene-A1S_1257	1218	1046.98	3	7.85611
gene-A1S_1258	438	266.98	15	154.041
gene-A1S_1259	852	680.98	0	0
gene-A1S_1260	663	491.98	0	0
gene-A1S_1261	702	530.98	5	25.8176
gene-A1S_1262	444	272.98	0	0
gene-A1S_1263	447	275.98	0	0
gene-A1S_1264	1185	1013.98	0	0
gene-A1S_1265	729	557.98	0	0
gene-A1S_1266	1170	998.98	31	85.0804
gene-A1S_1267	540	368.98	14	104.028
gene-A1S_1268	711	539.98	13	66.0071
gene-A1S_1269	1347	1175.98	7	16.3201
gene-A1S_1270	1647	1475.98	10	18.5757
gene-A1S_1271	930	758.98	4	14.4496
gene-A1S_1272	390	218.98	0	0
gene-A1S_1273	432	260.98	0	0
gene-A1S_1274	978	806.98	0	0
gene-A1S_1275	564	392.98	0	0
gene-A1S_1276	597	425.98	0	0
gene-A1S_1277	2703	2531.98	0	0
gene-A1S_1278	633	461.98	4	23.739
gene-A1S_1279	477	305.98	0	0
gene-A1S_1280	321	149.98	0	0
gene-A1S_1281	1179	1007.98	0	0
gene-A1S_1282	318	146.98	0	0
gene-A1S_1283	1671	1499.98	0	0
gene-A1S_1284	948	776.98	0	0
gene-A1S_1285	717	545.98	0	0
gene-A1S_1286	426	254.98	0	0
gene-A1S_1287	378	206.98	0	0
gene-A1S_1288	1281	1109.98	3	7.41022
gene-A1S_1289	1188	1016.98	1	2.69595
gene-A1S_1290	2826	2654.98	5	5.16337
gene-A1S_1291	684	512.98	1	5.34471
gene-A1S_1292	462	290.98	2	18.8448
gene-A1S_1293	150	13.6816	8	1603.17
gene-A1S_1294	240	73.3954	0	0
gene-A1S_1295	1332	1160.98	0	0
gene-A1S_1296	504	332.98	4	32.9357
gene-A1S_1297	342	170.98	0	0
gene-A1S_1298	558	386.98	0	0
gene-A1S_1299	696	524.98	0	0
gene-A1S_1300	897	725.98	0	0
gene-A1S_1301	1266	1094.98	0	0
gene-A1S_1302	3126	2954.98	0	0
gene-A1S_1303	567	395.98	0	0
