target_id	length	eff_length	est_counts	tpm
gene-A1S_0658	633	445.671	8	17.4082
gene-A1S_0659	1011	823.671	2	2.3548
gene-A1S_0660	723	535.671	0	0
gene-A1S_0661	1203	1015.67	47	44.8769
gene-A1S_0662	117	58.5882	0	0
gene-A1S_0663	762	574.671	6	10.1253
gene-A1S_0664	738	550.671	5	8.80553
gene-A1S_0665	780	592.671	8	13.0904
gene-A1S_0666	1446	1258.67	3	2.31146
gene-A1S_0667	189	22.1775	0	0
gene-A1S_0669	522	334.671	18	52.1593
gene-A1S_0671	390	202.671	27.376	130.995
gene-A1S_0670	501	313.671	43.624	134.874
gene-A1S_0672	549	361.671	8	21.4513
gene-A1S_0673	651	463.671	0	0
gene-A1S_0674	654	466.671	0	0
gene-A1S_0675	705	517.671	131	245.412
gene-A1S_0676	486	298.671	2	6.49403
gene-A1S_0677	168	13.3764	0	0
id-A1S_r04	134	31.3404	57.25	1771.53
id-A1S_r05	2903	2715.67	257229	91858.9
id-A1S_0678	76	42.4286	0.25	5.71426
id-A1S_0679	77	43.4286	9.5	212.142
id-A1S_r06	1529	1341.67	145934	105484
id-A1S_r07	134	31.3404	0	0
id-A1S_r08	2902	2714.67	4432.29	1583.39
id-A1S_0680	76	42.4286	0.25	5.71426
id-A1S_0681	77	43.4286	9.5	212.142
id-A1S_r09	1529	1341.67	145934	105484
gene-A1S_0682	1395	1207.67	2	1.60605
gene-A1S_0683	240	58.1687	42	700.226
gene-A1S_0684	252	68.5096	0	0
gene-A1S_0685	1257	1069.67	12	10.8795
gene-A1S_0686	465	277.671	6	20.9555
gene-A1S_0687	1089	901.671	5	5.37774
gene-A1S_0688	1023	835.671	3	3.48148
gene-A1S_0689	1230	1042.67	0	0
gene-A1S_0690	783	595.671	6	9.76838
gene-A1S_0691	552	364.671	1	2.65936
gene-A1S_0692	768	580.671	0	0
gene-A1S_0693	1551	1363.67	0	0
gene-A1S_0694	1098	910.671	1	1.06492
gene-A1S_0695	1788	1600.67	2	1.21173
gene-A1S_0696	558	370.671	0	0
gene-A1S_0697	477	289.671	0	0
gene-A1S_0698	399	211.671	0	0
gene-A1S_0699	543	355.671	3	8.17995
gene-A1S_0700	609	421.671	0	0
gene-A1S_0701	1044	856.671	2	2.26409
gene-A1S_0702	228	48.6009	3	59.8625
gene-A1S_0703	648	460.671	0	0
gene-A1S_0704	279	93.0039	1	10.4274
gene-A1S_0705	573	385.671	4	10.0582
gene-A1S_0706	822	634.671	0	0
gene-A1S_0707	1662	1474.67	3	1.9729
gene-A1S_0708	756	568.671	1	1.70536
gene-A1S_0709	792	604.671	3	4.81149
gene-A1S_0710	264	79.2418	1	12.2384
gene-A1S_0711	408	220.671	2	8.78946
gene-A1S_0712	999	811.671	5	5.97404
gene-A1S_0713	828	640.671	5	7.56855
id-A1S_0714	77	43.4286	0	0
id-A1S_0715	77	43.4286	7	156.315
id-A1S_0716	76	42.4286	0	0
id-A1S_0717	77	43.4286	0	0
gene-A1S_0718	1020	832.671	0	0
gene-A1S_0719	1053	865.671	2	2.24055
gene-A1S_0720	690	502.671	0	0
gene-A1S_0721	1128	940.671	24	24.743
gene-A1S_0722	1200	1012.67	4	3.83062
gene-A1S_0723	1095	907.671	0	0
gene-A1S_0724	1170	982.671	4	3.94757
gene-A1S_0725	1257	1069.67	0	0
gene-A1S_0726	774	586.671	0	0
gene-A1S_0727	681	493.671	0	0
gene-A1S_0728	1155	967.671	1	1.00219
gene-A1S_0729	852	664.671	0	0
gene-A1S_0730	1128	940.671	0	0
gene-A1S_0731	1170	982.671	1	0.986893
gene-A1S_0732	975	787.671	0	0
gene-A1S_0733	891	703.671	1	1.37819
gene-A1S_0734	423	235.671	0	0
gene-A1S_0735	693	505.671	0	0
gene-A1S_0736	987	799.671	3	3.63821
gene-A1S_0737	837	649.671	7	10.4492
gene-A1S_0738	417	229.671	3	12.6675
gene-A1S_0739	552	364.671	1	2.65936
gene-A1S_0740	1218	1030.67	0	0
gene-A1S_0741	273	87.4165	0	0
gene-A1S_0742	2691	2503.67	14	5.42287
gene-A1S_0743	291	104.385	0	0
gene-A1S_0744	468	280.671	0	0
gene-A1S_0745	2622	2434.67	3	1.19498
gene-A1S_0746	1086	898.671	13	14.0288
gene-A1S_0747	2658	2470.67	54	21.1961
gene-A1S_0748	540	352.671	5	13.7492
gene-A1S_0749	1428	1240.67	5	3.90833
gene-A1S_0750	300	113.002	2	17.1642
gene-A1S_0751	972	784.671	1	1.23592
gene-A1S_0752	552	364.671	23	61.1652
gene-A1S_0753	570	382.671	4	10.1371
gene-A1S_0754	1788	1600.67	31	18.7818
gene-A1S_0755	339	151.686	2	12.7868
gene-A1S_0756	1188	1000.67	17	16.4754
gene-A1S_0757	2493	2305.67	47	19.7687
gene-A1S_0758	903	715.671	18	24.3914
gene-A1S_0759	495	307.671	18	56.7366
gene-A1S_0760	393	205.671	6	28.2915
gene-A1S_0761	237	55.7514	3	52.1848
gene-A1S_0762	1743	1555.67	10	6.23391
gene-A1S_0763	1482	1294.67	23	17.2285
gene-A1S_0764	1419	1231.67	27	21.2592
gene-A1S_0765	528	340.671	4	11.3868
gene-A1S_0766	294	107.227	0	0
gene-A1S_0767	348	160.671	0	0
gene-A1S_0768	783	595.671	3	4.88419
gene-A1S_0769	687	499.671	1	1.94086
gene-A1S_0770	360	172.671	1	5.61639
gene-A1S_0771	1554	1366.67	70	49.6721
gene-A1S_0772	1200	1012.67	0	0
gene-A1S_0773	561	373.671	0	0
gene-A1S_0774	1002	814.671	1	1.19041
gene-A1S_0775	1395	1207.67	0	0
gene-A1S_0776	468	280.671	1	3.45525
gene-A1S_0777	579	391.671	0	0
gene-A1S_0778	2010	1822.67	1	0.532071
gene-A1S_0779	429	241.671	46	184.591
gene-A1S_0780	1092	904.671	2	2.14396
gene-A1S_0781	705	517.671	0	0
gene-A1S_0782	507	319.671	0	0
gene-A1S_0783	429	241.671	0	0
gene-A1S_0784	537	349.671	0	0
gene-A1S_0785	1251	1063.67	5	4.5587
gene-A1S_0786	1869	1681.67	2	1.15337
gene-A1S_0787	603	415.671	1	2.33307
gene-A1S_0788	2352	2164.67	1	0.448008
gene-A1S_0789	720	532.671	0	0
gene-A1S_0790	729	541.671	2	3.58074
gene-A1S_0793	486	298.671	3	9.74105
gene-A1S_0794	693	505.671	0	0
gene-A1S_0795	666	478.671	0	0
gene-A1S_0796	477	289.671	3	10.0437
gene-A1S_0797	3309	3121.67	0	0
gene-A1S_0798	975	787.671	10	12.3121
gene-A1S_0799	2010	1822.67	1	0.532071
gene-A1S_0800	465	277.671	10	34.9258
gene-A1S_0801	591	403.671	17	40.8413
gene-A1S_0802	519	331.671	12	35.0874
gene-A1S_0803	1164	976.671	3	2.97887
gene-A1S_0804	636	448.671	0	0
gene-A1S_0805	561	373.671	0	0
gene-A1S_0806	1146	958.671	1	1.0116
gene-A1S_0807	1041	853.671	0	0
gene-A1S_0808	618	430.671	0	0
gene-A1S_0809	483	295.671	0	0
gene-A1S_0810	840	652.671	18	26.7458
gene-A1S_0811	597	409.671	6	14.2034
gene-A1S_0812	564	376.671	1	2.57463
gene-A1S_0813	474	286.671	5	16.9147
gene-A1S_0814	576	388.671	35	87.33
gene-A1S_0815	399	211.671	15	68.7238
gene-A1S_0816	186	20.4444	35	1660.24
gene-A1S_0817	903	715.671	4	5.42031
gene-A1S_0818	558	370.671	1	2.61631
gene-A1S_0819	252	68.5096	9	127.4
gene-A1S_0820	327	139.754	3	20.8178
gene-A1S_0821	534	346.671	1	2.79744
gene-A1S_0822	591	403.671	2	4.80485
gene-A1S_0823	552	364.671	7	18.6155
gene-A1S_0824	498	310.671	2	6.24319
gene-A1S_0825	285	98.7336	8	78.5784
gene-A1S_0826	288	101.557	0	0
gene-A1S_0827	135	27.0708	6	214.946
gene-A1S_0828	312	124.815	5	38.8493
gene-A1S_0829	951	763.671	27	34.2875
id-A1S_0830	75	41.4286	0	0
id-A1S_0831	75	41.4286	0	0
id-A1S_0832	75	41.4286	0	0
gene-A1S_0834	717	529.671	1	1.83093
gene-A1S_0835	579	391.671	2	4.95206
gene-A1S_0836	1638	1450.67	2	1.33702
gene-A1S_0837	1284	1096.67	6	5.30582
gene-A1S_0838	1356	1168.67	6	4.97894
gene-A1S_0839	498	310.671	1	3.1216
gene-A1S_0840	1095	907.671	4	4.27375
gene-A1S_0841	882	694.671	0	0
gene-A1S_0842	738	550.671	1	1.76111
gene-A1S_0843	456	268.671	0	0
gene-A1S_0844	375	187.671	0	0
gene-A1S_0845	408	220.671	11	48.342
id-A1S_0846	77	43.4286	0	0
gene-A1S_0847	1032	844.671	2	2.29626
gene-A1S_0848	693	505.671	0	0
gene-A1S_0849	945	757.671	0	0
gene-A1S_0850	1518	1330.67	0	0
gene-A1S_0851	852	664.671	0	0
gene-A1S_0852	864	676.671	0	0
gene-A1S_0853	657	469.671	0	0
gene-A1S_0854	696	508.671	0	0
gene-A1S_0855	816	628.671	0	0
id-A1S_0856	77	43.4286	0	0
gene-A1S_0857	894	706.671	0	0
gene-A1S_0858	399	211.671	3	13.7448
gene-A1S_0859	1095	907.671	6	6.41063
gene-A1S_0860	405	217.671	2	8.91059
gene-A1S_0861	705	517.671	0	0
gene-A1S_0862	342	154.686	7	43.8859
gene-A1S_0863	825	637.671	13	19.7708
gene-A1S_0864	237	55.7514	1	17.3949
gene-A1S_0865	1110	922.671	6	6.30641
gene-A1S_0866	375	187.671	29	149.857
gene-A1S_0867	471	283.671	35	119.655
gene-A1S_0868	1992	1804.67	101	54.2752
gene-A1S_0869	1149	961.671	119.082	120.087
gene-A1S_0870	789	601.671	0	0
gene-A1S_0871	753	565.671	0	0
gene-A1S_0872	444	256.671	1	3.77834
gene-A1S_0873	720	532.671	2	3.64124
gene-A1S_0874	495	307.671	0	0
gene-A1S_0875	756	568.671	7	11.9375
gene-A1S_0876	2961	2773.67	28	9.78997
gene-A1S_0877	621	433.671	1	2.23623
gene-A1S_0878	288	101.557	5	47.7462
gene-A1S_0879	273	87.4165	1	11.0939
gene-A1S_0880	666	478.671	9	18.2341
gene-A1S_0881	534	346.671	2	5.59487
gene-A1S_0882	957	769.671	0	0
gene-A1S_0883	927	739.671	0	0
gene-A1S_0884	654	466.671	20	41.562
gene-A1S_0885	1872	1684.67	2	1.15131
gene-A1S_0886	297	110.137	1	8.80532
gene-A1S_0887	1164	976.671	0	0
gene-A1S_0888	909	721.671	5	6.71906
gene-A1S_0889	804	616.671	2	3.14524
gene-A1S_0890	849	661.671	0	0
gene-A1S_0891	456	268.671	0	0
gene-A1S_0892	1083	895.671	11	11.9103
gene-A1S_0893	243	60.603	1	16.0024
gene-A1S_0894	267	81.983	4	47.3167
gene-A1S_0895	417	229.671	6	25.3351
gene-A1S_0896	1038	850.671	0	0
gene-A1S_0897	1038	850.671	0	0
gene-A1S_0898	558	370.671	4	10.4652
gene-A1S_0899	3450	3262.67	4	1.18895
gene-A1S_0900	1023	835.671	0	0
gene-A1S_0901	474	286.671	0	0
gene-A1S_0902	309	121.872	0	0
gene-A1S_0903	309	121.872	0	0
gene-A1S_0904	822	634.671	1	1.52802
gene-A1S_0905	972	784.671	0	0
gene-A1S_0906	1014	826.671	9	10.5581
gene-A1S_0907	498	310.671	3	9.36479
gene-A1S_0908	1089	901.671	3	3.22664
gene-A1S_0909	1443	1255.67	4	3.08931
gene-A1S_0910	1809	1621.67	2	1.19604
gene-A1S_0911	603	415.671	0	0
gene-A1S_0912	417	229.671	0	0
gene-A1S_0913	888	700.671	0	0
gene-A1S_0914	729	541.671	0	0
gene-A1S_0915	1284	1096.67	0	0
gene-A1S_0916	765	577.671	0	0
gene-A1S_0917	825	637.671	0	0
gene-A1S_0918	174	15.3348	0	0
gene-A1S_0919	381	193.671	1	5.0074
gene-A1S_0920	1914	1726.67	0	0
gene-A1S_0921	1245	1057.67	2	1.83382
gene-A1S_0922	705	517.671	0	0
gene-A1S_0923	1641	1453.67	24	16.0112
gene-A1S_0924	807	619.671	0	0
gene-A1S_0925	255	71.1543	2	27.2588
gene-A1S_0926	498	310.671	0	0
gene-A1S_0927	1473	1285.67	3	2.26292
gene-A1S_0928	576	388.671	1	2.49514
gene-A1S_0929	1443	1255.67	4	3.08931
gene-A1S_0930	1344	1156.67	3	2.5153
gene-A1S_0931	438	250.671	0	0
gene-A1S_0932	555	367.671	0	0
gene-A1S_0933	462	274.671	3	10.5922
gene-A1S_0934	873	685.671	1	1.41437
gene-A1S_0935	1125	937.671	2	2.06851
gene-A1S_0936	483	295.671	0	0
gene-A1S_0937	342	154.686	0	0
gene-A1S_0938	1926	1738.67	2	1.11555
gene-A1S_0939	1092	904.671	5	5.35991
gene-A1S_0940	339	151.686	0	0
gene-A1S_0941	690	502.671	0	0
gene-A1S_0942	513	325.671	0	0
gene-A1S_0943	300	113.002	0	0
gene-A1S_0944	687	499.671	2	3.88172
gene-A1S_0945	321	133.779	0	0
gene-A1S_0946	279	93.0039	0	0
gene-A1S_0947	930	742.671	0	0
gene-A1S_0948	654	466.671	0	0
gene-A1S_0949	720	532.671	0	0
gene-A1S_0950	345	157.686	0	0
gene-A1S_0951	633	445.671	0	0
gene-A1S_0952	1080	892.671	1	1.08639
gene-A1S_0953	366	178.671	0	0
gene-A1S_0954	789	601.671	0	0
gene-A1S_0955	531	343.671	0	0
gene-A1S_0956	792	604.671	0	0
gene-A1S_0957	1287	1099.67	0	0
gene-A1S_0958	1512	1324.67	0	0
gene-A1S_0959	936	748.671	0	0
gene-A1S_0960	1194	1006.67	6	5.78018
gene-A1S_0961	369	181.671	2	10.6763
gene-A1S_0962	1323	1135.67	3	2.56181
gene-A1S_0963	615	427.671	0	0
gene-A1S_0964	1155	967.671	0	0
gene-A1S_0965	1023	835.671	1	1.16049
gene-A1S_0966	750	562.671	0	0
gene-A1S_0967	750	562.671	0	0
gene-A1S_0968	1227	1039.67	0	0
gene-A1S_0969	768	580.671	0	0
gene-A1S_0970	786	598.671	0	0
gene-A1S_0971	3624	3436.67	6	1.69313
gene-A1S_0972	1536	1348.67	14	10.067
gene-A1S_0973	1077	889.671	1	1.09006
gene-A1S_0974	270	84.7233	0	0
gene-A1S_0975	1209	1021.67	5	4.7461
gene-A1S_0976	813	625.671	0	0
gene-A1S_0977	1548	1360.67	1	0.71273
gene-A1S_0978	531	343.671	0	0
gene-A1S_0979	471	283.671	0	0
gene-A1S_0980	1587	1399.67	4	2.77148
gene-A1S_0981	519	331.671	2	5.8479
gene-A1S_0982	642	454.671	3	6.39885
gene-A1S_0983	837	649.671	0	0
gene-A1S_0984	507	319.671	0	0
gene-A1S_0985	570	382.671	0	0
gene-A1S_0986	498	310.671	0	0
gene-A1S_0987	2304	2116.67	3	1.3745
gene-A1S_0988	594	406.671	0	0
gene-A1S_0989	564	376.671	0	0
gene-A1S_0990	1941	1753.67	0	0
gene-A1S_0991	543	355.671	0	0
gene-A1S_0992	789	601.671	11	17.7301
gene-A1S_0993	810	622.671	4	6.22987
gene-A1S_0994	1092	904.671	3	3.21594
gene-A1S_0995	165	12.4942	0	0
gene-A1S_0996	321	133.779	0	0
gene-A1S_0997	324	136.767	0	0
gene-A1S_0998	1287	1099.67	0	0
gene-A1S_0999	1443	1255.67	3	2.31699
gene-A1S_1000	816	628.671	3	4.62781
gene-A1S_1001	1419	1231.67	6	4.72427
gene-A1S_1002	549	361.671	0	0
gene-A1S_1003	423	235.671	2	8.23003
gene-A1S_1004	1161	973.671	1	0.996015
gene-A1S_1005	1098	910.671	1	1.06492
gene-A1S_1006	450	262.671	2	7.38406
gene-A1S_1007	327	139.754	6	41.6356
gene-A1S_1008	1509	1321.67	39	28.6167
gene-A1S_1009	327	139.754	0	0
gene-A1S_1010	324	136.767	0	0
gene-A1S_1011	780	592.671	0	0
gene-A1S_1012	249	65.8669	0	0
gene-A1S_1013	249	65.8669	0	0
gene-A1S_1014	1701	1513.67	1	0.640688
gene-A1S_1015	483	295.671	1	3.27996
gene-A1S_1016	501	313.671	0	0
gene-A1S_1017	444	256.671	0	0
gene-A1S_1018	513	325.671	0	0
gene-A1S_1019	432	244.671	3	11.8909
gene-A1S_1020	1938	1750.67	2	1.10791
gene-A1S_1021	489	301.671	0	0
gene-A1S_1022	1203	1015.67	4	3.81931
gene-A1S_1023	555	367.671	6	15.8259
gene-A1S_1024	570	382.671	0	0
gene-A1S_1025	546	358.671	1	2.70384
gene-A1S_1026	1254	1066.67	0	0
gene-A1S_1027	828	640.671	0	0
gene-A1S_1028	645	457.671	8	16.9517
gene-A1S_1029	363	175.671	0	0
gene-A1S_1030	1551	1363.67	57	40.5362
gene-A1S_1031	657	469.671	31	64.0097
gene-A1S_1032	5658	5470.67	1	0.177271
gene-A1S_1033	525	337.671	2	5.74399
gene-A1S_1034	600	412.671	0	0
gene-A1S_1035	321	133.779	0	0
gene-A1S_1036	270	84.7233	2	22.8931
gene-A1S_1037	429	241.671	0	0
gene-A1S_1038	525	337.671	6	17.232
gene-A1S_1039	1227	1039.67	2	1.86557
gene-A1S_1040	1110	922.671	0	0
gene-A1S_1041	1092	904.671	0	0
gene-A1S_1042	252	68.5096	10	141.556
gene-A1S_1043	321	133.779	0	0
gene-A1S_1044	135	27.0708	0	0
gene-A1S_1045	426	238.671	1	4.06329
gene-A1S_1046	414	226.671	1	4.2784
gene-A1S_1047	891	703.671	0	0
gene-A1S_1048	600	412.671	0	0
gene-A1S_1049	402	214.671	1	4.51756
gene-A1S_1050	474	286.671	0	0
gene-A1S_1051	729	541.671	0	0
gene-A1S_1052	606	418.671	2	4.63271
gene-A1S_1053	1413	1225.67	1	0.791233
gene-A1S_1054	1380	1192.67	0	0
gene-A1S_1055	3000	2812.67	29	9.99901
gene-A1S_1056	1713	1525.67	0	0
gene-A1S_1057	888	700.671	0	0
gene-A1S_1058	924	736.671	0	0
gene-A1S_1059	402	214.671	0	0
gene-A1S_1060	495	307.671	0	0
gene-A1S_1061	369	181.671	0	0
gene-A1S_1062	1176	988.671	2	1.96181
gene-A1S_1063	1971	1783.67	0	0
id-A1S_1064	76	42.4286	1	22.857
gene-A1S_1065	519	331.671	5	14.6198
gene-A1S_1066	921	733.671	2	2.64367
gene-A1S_1067	1173	985.671	1	0.983889
gene-A1S_1068	447	259.671	6	22.4081
gene-A1S_1069	564	376.671	8	20.5971
gene-A1S_1070	1962	1774.67	1	0.546462
id-A1S_1071	90	46.3462	0	0
gene-A1S_1072	648	460.671	0	0
gene-A1S_1073	9651	9463.67	13	1.33218
gene-A1S_1074	309	121.872	0	0
gene-A1S_1075	957	769.671	0	0
gene-A1S_1076	777	589.671	0	0
gene-A1S_1077	1197	1009.67	2	1.921
gene-A1S_1078	573	385.671	0	0
gene-A1S_1079	1596	1408.67	0	0
gene-A1S_1080	666	478.671	3	6.07802
gene-A1S_1081	552	364.671	0	0
gene-A1S_1082	360	172.671	0	0
gene-A1S_1083	1296	1108.67	2	1.74947
gene-A1S_1084	1410	1222.67	0	0
gene-A1S_1085	1263	1075.67	0	0
gene-A1S_1086	708	520.671	1	1.86258
gene-A1S_1087	576	388.671	0	0
gene-A1S_1088	600	412.671	4	9.40013
gene-A1S_1089	1359	1171.67	1	0.827699
gene-A1S_1090	423	235.671	4	16.4601
gene-A1S_1091	474	286.671	2	6.76587
gene-A1S_1092	519	331.671	0	0
gene-A1S_1093	999	811.671	1	1.19481
gene-A1S_1094	1350	1162.67	0	0
gene-A1S_1095	1413	1225.67	0	0
gene-A1S_1096	897	709.671	0	0
gene-A1S_1097	834	646.671	0	0
gene-A1S_1098	1296	1108.67	0	0
gene-A1S_1099	1278	1090.67	1	0.889169
gene-A1S_1100	1269	1081.67	0	0
gene-A1S_1101	948	760.671	0	0
gene-A1S_1102	1347	1159.67	0	0
gene-A1S_1103	537	349.671	0	0
gene-A1S_1104	1599	1411.67	26	17.8615
gene-A1S_1105	345	157.686	0	0
gene-A1S_1106	537	349.671	0	0
gene-A1S_1107	1221	1033.67	0	0
gene-A1S_1108	936	748.671	0	0
gene-A1S_1109	1608	1420.67	0	0
gene-A1S_1110	1227	1039.67	0	0
gene-A1S_1111	840	652.671	0	0
gene-A1S_1112	1140	952.671	0	0
gene-A1S_1113	402	214.671	0	0
gene-A1S_1114	642	454.671	1	2.13295
gene-A1S_1115	831	643.671	0	0
gene-A1S_1116	1077	889.671	0	0
gene-A1S_1117	1308	1120.67	0	0
gene-A1S_1118	1038	850.671	0	0
gene-A1S_1119	1566	1378.67	5	3.51712
gene-A1S_1120	321	133.779	0	0
gene-A1S_1121	441	253.671	0	0
gene-A1S_1122	666	478.671	0	0
gene-A1S_1123	1302	1114.67	1	0.870024
gene-A1S_1124	951	763.671	2	2.53981
gene-A1S_1125	768	580.671	0	0
gene-A1S_1126	1296	1108.67	1	0.874733
gene-A1S_1127	669	481.671	0	0
gene-A1S_1128	813	625.671	2	3.1
gene-A1S_1129	435	247.671	0	0
gene-A1S_1130	540	352.671	0	0
gene-A1S_1131	747	559.671	0	0
gene-A1S_1132	654	466.671	2	4.1562
gene-A1S_1133	492	304.671	0	0
gene-A1S_1134	951	763.671	1	1.26991
gene-A1S_1135	261	76.4781	1	12.6806
gene-A1S_1136	648	460.671	1	2.10517
gene-A1S_1137	999	811.671	3	3.58442
gene-A1S_1138	501	313.671	0	0
gene-A1S_1139	393	205.671	2	9.43049
gene-A1S_1140	525	337.671	0	0
gene-A1S_1141	219	41.7081	23	534.793
gene-A1S_1142	1155	967.671	9	9.01971
gene-A1S_1143	441	253.671	0	0
gene-A1S_1144	678	490.671	0	0
gene-A1S_1145	249	65.8669	0	0
gene-A1S_1147	756	568.671	0	0
gene-A1S_1146	618	430.671	0	0
gene-A1S_1148	297	110.137	0	0
gene-A1S_1149	360	172.671	0	0
gene-A1S_1150	477	289.671	0	0
gene-A1S_1151	477	289.671	0	0
gene-A1S_1152	1425	1237.67	2	1.56712
gene-A1S_1153	1143	955.671	2	2.02955
gene-A1S_1154	591	403.671	0	0
gene-A1S_1155	1203	1015.67	0	0
gene-A1S_1156	396	208.671	1	4.64745
gene-A1S_1157	846	658.671	0	0
gene-A1S_1158	297	110.137	0	0
gene-A1S_1159	336	148.7	0	0
gene-A1S_1160	441	253.671	0	0
gene-A1S_1161	321	133.779	0	0
gene-A1S_1162	666	478.671	0	0
gene-A1S_1163	195	25.5879	1	37.9003
gene-A1S_1164	1869	1681.67	0	0
gene-A1S_1165	996	808.671	0	0
gene-A1S_1166	594	406.671	0	0
gene-A1S_1167	729	541.671	0	0
gene-A1S_1168	1635	1447.67	2	1.33979
gene-A1S_1169	282	95.9335	0	0
gene-A1S_1170	1977	1789.67	3	1.62565
gene-A1S_1171	408	220.671	0	0
gene-A1S_1172	534	346.671	1	2.79744
gene-A1S_1173	1131	943.671	0	0
gene-A1S_1174	495	307.671	0	0
gene-A1S_1175	1125	937.671	0	0
gene-A1S_1176	2514	2326.67	8	3.33452
gene-A1S_1177	933	745.671	3	3.90168
gene-A1S_1178	912	724.671	6	8.0295
gene-A1S_1179	1071	883.671	23	25.2415
gene-A1S_1180	714	526.671	23	42.3513
gene-A1S_1181	897	709.671	6	8.19921
gene-A1S_1182	396	208.671	3	13.9424
gene-A1S_1183	351	163.671	0	0
gene-A1S_1184	366	178.671	0	0
gene-A1S_1185	753	565.671	0	0
gene-A1S_1186	2517	2329.67	82	34.1348
gene-A1S_1187	489	301.671	0	0
gene-A1S_1188	540	352.671	1	2.74984
gene-A1S_1189	1215	1027.67	5	4.71839
gene-A1S_1190	1002	814.671	0	0
gene-A1S_1191	729	541.671	0	0
gene-A1S_1192	249	65.8669	2	29.447
gene-A1S_1193	1194	1006.67	21	20.2306
gene-A1S_1194	525	337.671	0	0
gene-A1S_1195	321	133.779	2	14.4984
gene-A1S_1196	642	454.671	1	2.13295
gene-A1S_1197	1395	1207.67	1	0.803026
gene-A1S_1198	897	709.671	0	0
gene-A1S_1199	612	424.671	0	0
gene-A1S_1200	822	634.671	1.18228	1.80655
gene-A1S_1201	555	367.671	0	0
gene-A1S_1202	219	41.7081	0	0
gene-A1S_1203	447	259.671	0	0
gene-A1S_1204	216	39.5278	0	0
gene-A1S_1205	495	307.671	15	47.2805
gene-A1S_1206	2820	2632.67	3	1.1051
gene-A1S_1207	642	454.671	0	0
gene-A1S_1208	1020	832.671	8	9.3174
gene-A1S_1209	1041	853.671	0	0
gene-A1S_1210	1212	1024.67	0	0
gene-A1S_1211	1053	865.671	2	2.24055
gene-A1S_1212	786	598.671	2	3.23981
gene-A1S_1213	840	652.671	0	0
gene-A1S_1214	375	187.671	0	0
gene-A1S_1215	1383	1195.67	1	0.811085
gene-A1S_1216	720	532.671	1	1.82062
gene-A1S_1217	2415	2227.67	3	1.30602
gene-A1S_1218	357	169.671	0	0
gene-A1S_1219	339	151.686	0	0
gene-A1S_1220	414	226.671	1	4.2784
gene-A1S_1221	195	25.5879	0	0
gene-A1S_1222	1179	991.671	0	0
id-A1S_1223	77	43.4286	7	156.315
gene-A1S_1224	234	53.3534	2	36.3535
gene-A1S_1225	594	406.671	1	2.3847
gene-A1S_1226	546	358.671	0	0
gene-A1S_1227	477	289.671	0	0
gene-A1S_1228	216	39.5278	2	49.0688
gene-A1S_1229	549	361.671	1	2.68141
gene-A1S_1230	831	643.671	0	0
gene-A1S_1231	1026	838.671	0	0
gene-A1S_1232	339	151.686	0	0
gene-A1S_1233	516	328.671	0	0
id-A1S_1234	76	42.4286	0	0
gene-A1S_1235	1344	1156.67	1	0.838433
gene-A1S_1236	825	637.671	1	1.52083
gene-A1S_1237	396	208.671	1	4.64745
gene-A1S_1238	438	250.671	4	15.4751
gene-A1S_1239	420	232.671	2	8.33614
gene-A1S_1240	651	463.671	0	0
gene-A1S_1241	1335	1147.67	2	1.69002
gene-A1S_1242	1998	1810.67	0	0
gene-A1S_1243	1101	913.671	0	0
gene-A1S_1244	504	316.671	0	0
gene-A1S_1245	558	370.671	0	0
gene-A1S_1246	663	475.671	3	6.11635
gene-A1S_1247	456	268.671	1	3.60958
gene-A1S_1248	672	484.671	3	6.00277
gene-A1S_1249	225	46.3342	1	20.9303
gene-A1S_1250	588	400.671	1	2.42041
gene-A1S_1251	1722	1534.67	3	1.89576
gene-A1S_1252	621	433.671	0	0
gene-A1S_1253	615	427.671	0	0
gene-A1S_1254	1206	1018.67	2	1.90403
gene-A1S_1255	837	649.671	0	0
gene-A1S_1256	561	373.671	0	0
gene-A1S_1257	1218	1030.67	0	0
gene-A1S_1258	438	250.671	3	11.6063
gene-A1S_1259	852	664.671	0	0
gene-A1S_1260	663	475.671	0	0
gene-A1S_1261	702	514.671	0	0
gene-A1S_1262	444	256.671	0	0
gene-A1S_1263	447	259.671	0	0
gene-A1S_1264	1185	997.671	0	0
gene-A1S_1265	729	541.671	0	0
gene-A1S_1266	1170	982.671	2	1.97379
gene-A1S_1267	540	352.671	3	8.24953
gene-A1S_1268	711	523.671	0	0
gene-A1S_1269	1347	1159.67	2	1.67253
gene-A1S_1270	1647	1459.67	0	0
gene-A1S_1271	930	742.671	1	1.30581
gene-A1S_1272	390	202.671	0	0
gene-A1S_1273	432	244.671	1	3.96365
gene-A1S_1274	978	790.671	0	0
gene-A1S_1275	564	376.671	0	0
gene-A1S_1276	597	409.671	0	0
gene-A1S_1277	2703	2515.67	0	0
gene-A1S_1278	633	445.671	0	0
gene-A1S_1279	477	289.671	0	0
gene-A1S_1280	321	133.779	0	0
gene-A1S_1281	1179	991.671	0	0
gene-A1S_1282	318	130.791	0	0
gene-A1S_1283	1671	1483.67	0	0
gene-A1S_1284	948	760.671	0	0
gene-A1S_1285	717	529.671	0	0
gene-A1S_1286	426	238.671	0	0
gene-A1S_1287	378	190.671	0	0
gene-A1S_1288	1281	1093.67	12.916	11.453
