target_id	length	eff_length	est_counts	tpm
gene-A1S_0649	1659	1479.95	0	0
gene-A1S_0650	789	609.954	2	2.55345
gene-A1S_0651	2094	1914.95	4	1.62666
gene-A1S_0652	234	60.4806	0	0
gene-A1S_0653	1848	1668.95	6	2.79963
gene-A1S_0654	276	98.2973	1	7.92233
gene-A1S_0655	825	645.954	2	2.41114
gene-A1S_0656	930	750.954	1	1.03701
gene-A1S_0657	267	89.8283	1	8.66924
gene-A1S_0658	633	453.954	3	5.1464
gene-A1S_0659	1011	831.954	1.25	1.17005
gene-A1S_0660	723	543.954	2	2.86327
gene-A1S_0661	1203	1023.95	58	44.1105
gene-A1S_0662	117	32.1852	0	0
gene-A1S_0663	762	582.954	14	18.702
gene-A1S_0664	738	558.954	0	0
gene-A1S_0665	780	600.954	6	7.77507
gene-A1S_0666	1446	1266.95	8	4.91727
gene-A1S_0667	189	26.8347	0	0
gene-A1S_0669	522	342.954	35	79.4743
gene-A1S_0671	390	210.954	52.0038	191.974
gene-A1S_0670	501	321.954	69.9962	169.307
gene-A1S_0672	549	369.954	11	23.1547
gene-A1S_0673	651	471.954	1	1.65004
gene-A1S_0674	654	474.954	5	8.19809
gene-A1S_0675	705	525.954	225	333.142
gene-A1S_0676	486	306.954	0	0
gene-A1S_0677	168	15.8891	0	0
id-A1S_r04	134	13.3932	74.2975	4320
id-A1S_r05	2903	2723.95	310803	88854.7
id-A1S_0678	76	38.125	0.5	10.213
id-A1S_0679	77	39.125	12.5	248.8
id-A1S_r06	1529	1349.95	182305	105166
id-A1S_r07	134	13.3932	3.81013	221.538
id-A1S_r08	2902	2722.95	5279.23	1509.82
id-A1S_0680	76	38.125	0.5	10.213
id-A1S_0681	77	39.125	12.5	248.8
id-A1S_r09	1529	1349.95	182305	105166
gene-A1S_0682	1395	1215.95	2	1.28088
gene-A1S_0683	240	65.6226	45	534.015
gene-A1S_0684	252	76.2255	2	20.4326
gene-A1S_0685	1257	1077.95	6	4.33456
gene-A1S_0686	465	285.954	3	8.16995
gene-A1S_0687	1089	909.954	7	5.99064
gene-A1S_0688	1023	843.954	2	1.84546
gene-A1S_0689	1230	1050.95	1	0.740987
gene-A1S_0690	783	603.954	13	16.7623
gene-A1S_0691	552	372.954	0	0
gene-A1S_0692	768	588.954	0	0
gene-A1S_0693	1551	1371.95	3	1.70285
gene-A1S_0694	1098	918.954	2	1.69485
gene-A1S_0695	1788	1608.95	7	3.38804
gene-A1S_0696	558	378.954	4	8.21993
gene-A1S_0697	477	297.954	4	10.4545
gene-A1S_0698	399	219.954	1	3.54048
gene-A1S_0699	543	363.954	3	6.41903
gene-A1S_0700	609	429.954	0	0
gene-A1S_0701	1044	864.954	2	1.80066
gene-A1S_0702	228	55.511	1	14.0286
gene-A1S_0703	648	468.954	1	1.6606
gene-A1S_0704	279	101.184	8	61.5703
gene-A1S_0705	573	393.954	6	11.8604
gene-A1S_0706	822	642.954	0	0
gene-A1S_0707	1662	1482.95	7	3.67591
gene-A1S_0708	756	576.954	0	0
gene-A1S_0709	792	612.954	2	2.54095
gene-A1S_0710	264	87.0295	2	17.8961
gene-A1S_0711	408	228.954	0	0
gene-A1S_0712	999	819.954	8	7.59792
gene-A1S_0713	828	648.954	4	4.79999
id-A1S_0714	77	39.125	0	0
id-A1S_0715	77	39.125	0	0
id-A1S_0716	76	38.125	1	20.4261
id-A1S_0717	77	39.125	0	0
gene-A1S_0718	1020	840.954	0	0
gene-A1S_0719	1053	873.954	0	0
gene-A1S_0720	690	510.954	1	1.5241
gene-A1S_0721	1128	948.954	12	9.8476
gene-A1S_0722	1200	1020.95	3	2.28828
gene-A1S_0723	1095	915.954	1	0.850199
gene-A1S_0724	1170	990.954	0	0
gene-A1S_0725	1257	1077.95	0	0
gene-A1S_0726	774	594.954	0	0
gene-A1S_0727	681	501.954	0	0
gene-A1S_0728	1155	975.954	0	0
gene-A1S_0729	852	672.954	1	1.1572
gene-A1S_0730	1128	948.954	0	0
gene-A1S_0731	1170	990.954	1	0.785852
gene-A1S_0732	975	795.954	0	0
gene-A1S_0733	891	711.954	1	1.09381
gene-A1S_0734	423	243.954	0	0
gene-A1S_0735	693	513.954	0	0
gene-A1S_0736	987	807.954	4	3.85539
gene-A1S_0737	837	657.954	7	8.28509
gene-A1S_0738	417	237.954	7	22.9086
gene-A1S_0739	552	372.954	0	0
gene-A1S_0740	1218	1038.95	0	0
gene-A1S_0741	273	95.4615	0	0
gene-A1S_0742	2691	2511.95	19	5.89029
gene-A1S_0743	291	112.546	0	0
gene-A1S_0744	468	288.954	0	0
gene-A1S_0745	2622	2442.95	6	1.91263
gene-A1S_0746	1086	906.954	19	16.3141
gene-A1S_0747	2658	2478.95	81	25.4455
gene-A1S_0748	540	360.954	12	25.8895
gene-A1S_0749	1428	1248.95	6	3.7411
gene-A1S_0750	300	121.274	3	19.2641
gene-A1S_0751	972	792.954	0	0
gene-A1S_0752	552	372.954	25	52.201
gene-A1S_0753	570	390.954	12	23.9029
gene-A1S_0754	1788	1608.95	43	20.8123
gene-A1S_0755	339	159.991	9	43.8068
gene-A1S_0756	1188	1008.95	23	17.7521
gene-A1S_0757	2493	2313.95	53	17.8367
gene-A1S_0758	903	723.954	25	26.892
gene-A1S_0759	495	315.954	12	29.5768
gene-A1S_0760	393	213.954	6	21.8386
gene-A1S_0761	237	63.0467	6	74.1111
gene-A1S_0762	1743	1563.95	16	7.96692
gene-A1S_0763	1482	1302.95	19	11.3558
gene-A1S_0764	1419	1239.95	43	27.0058
gene-A1S_0765	528	348.954	1	2.23165
gene-A1S_0766	294	115.439	0	0
gene-A1S_0767	348	168.991	0	0
gene-A1S_0768	783	603.954	1	1.28941
gene-A1S_0769	687	507.954	3	4.5993
gene-A1S_0770	360	180.991	0	0
gene-A1S_0771	1554	1374.95	70	39.6465
gene-A1S_0772	1200	1020.95	1	0.762761
gene-A1S_0773	561	381.954	0	0
gene-A1S_0774	1002	822.954	4	3.78511
gene-A1S_0775	1395	1215.95	0	0
gene-A1S_0776	468	288.954	1	2.69504
gene-A1S_0777	579	399.954	2	3.89417
gene-A1S_0778	2010	1830.95	2	0.850642
gene-A1S_0779	429	249.954	78	243.013
gene-A1S_0780	1092	912.954	4	3.41197
gene-A1S_0781	705	525.954	0	0
gene-A1S_0782	507	327.954	2	4.7491
gene-A1S_0783	429	249.954	1	3.11555
gene-A1S_0784	537	357.954	2	4.35108
gene-A1S_0785	1251	1071.95	5	3.63236
gene-A1S_0786	1869	1689.95	16	7.37292
gene-A1S_0787	603	423.954	6	11.0212
gene-A1S_0788	2352	2172.95	4	1.43352
gene-A1S_0789	720	540.954	1	1.43957
gene-A1S_0790	729	549.954	5	7.08008
gene-A1S_0793	486	306.954	5	12.685
gene-A1S_0794	693	513.954	0	0
gene-A1S_0795	666	486.954	1	1.59921
gene-A1S_0796	477	297.954	1	2.61364
gene-A1S_0797	3309	3129.95	1	0.248804
gene-A1S_0798	975	795.954	13	12.7189
gene-A1S_0799	2010	1830.95	1	0.425321
gene-A1S_0800	465	285.954	14	38.1264
gene-A1S_0801	591	411.954	24	45.3688
gene-A1S_0802	519	339.954	17	38.9424
gene-A1S_0803	1164	984.954	1	0.79064
gene-A1S_0804	636	456.954	0	0
gene-A1S_0805	561	381.954	0	0
gene-A1S_0806	1146	966.954	2	1.61071
gene-A1S_0807	1041	861.954	1	0.903463
gene-A1S_0808	618	438.954	0	0
gene-A1S_0809	483	303.954	0	0
gene-A1S_0810	840	660.954	14	16.495
gene-A1S_0811	597	417.954	17	31.6749
gene-A1S_0812	564	384.954	1	2.02295
gene-A1S_0813	474	294.954	1	2.64022
gene-A1S_0814	576	396.954	31	60.8157
gene-A1S_0815	399	219.954	12	42.4858
gene-A1S_0816	186	25.0847	51	1583.27
gene-A1S_0817	903	723.954	11	11.8325
gene-A1S_0818	558	378.954	3	6.16494
gene-A1S_0819	252	76.2255	9	91.9469
gene-A1S_0820	327	148.006	5	26.3079
gene-A1S_0821	534	354.954	0	0
gene-A1S_0822	591	411.954	0	0
gene-A1S_0823	552	372.954	15	31.3206
gene-A1S_0824	498	318.954	2	4.88311
gene-A1S_0825	285	106.863	5	36.4364
gene-A1S_0826	288	109.66	7	49.7099
gene-A1S_0827	135	12.8293	0	0
gene-A1S_0828	312	133.109	9	52.6539
gene-A1S_0829	951	771.954	49	49.431
id-A1S_0830	75	37.125	0	0
id-A1S_0831	75	37.125	0	0
id-A1S_0832	75	37.125	0	0
gene-A1S_0834	717	537.954	3	4.34281
gene-A1S_0835	579	399.954	0	0
gene-A1S_0836	1638	1458.95	1	0.533768
gene-A1S_0837	1284	1104.95	16	11.2764
gene-A1S_0838	1356	1176.95	3	1.98498
gene-A1S_0839	498	318.954	2	4.88311
gene-A1S_0840	1095	915.954	7	5.9514
gene-A1S_0841	882	702.954	4	4.43126
gene-A1S_0842	738	558.954	3	4.17965
gene-A1S_0843	456	276.954	4	11.2473
gene-A1S_0844	375	195.991	3	11.9201
gene-A1S_0845	408	228.954	15	51.0196
id-A1S_0846	77	39.125	0	0
gene-A1S_0847	1032	852.954	0	0
gene-A1S_0848	693	513.954	1	1.5152
gene-A1S_0849	945	765.954	3	3.05009
gene-A1S_0850	1518	1338.95	0	0
gene-A1S_0851	852	672.954	1	1.1572
gene-A1S_0852	864	684.954	0	0
gene-A1S_0853	657	477.954	3	4.88798
gene-A1S_0854	696	516.954	0	0
gene-A1S_0855	816	636.954	0	0
id-A1S_0856	77	39.125	0	0
gene-A1S_0857	894	714.954	0	0
gene-A1S_0858	399	219.954	0	0
gene-A1S_0859	1095	915.954	3	2.5506
gene-A1S_0860	405	225.954	0	0
gene-A1S_0861	705	525.954	0	0
gene-A1S_0862	342	162.991	4	19.1113
gene-A1S_0863	825	645.954	12	14.4669
gene-A1S_0864	237	63.0467	5	61.7592
gene-A1S_0865	1110	930.954	9	7.52851
gene-A1S_0866	375	195.991	46	182.775
gene-A1S_0867	471	291.954	58	154.706
gene-A1S_0868	1992	1812.95	129	55.4112
gene-A1S_0869	1149	969.954	175.339	140.774
gene-A1S_0870	789	609.954	0	0
gene-A1S_0871	753	573.954	1	1.3568
gene-A1S_0872	444	264.954	0	0
gene-A1S_0873	720	540.954	5	7.19787
gene-A1S_0874	495	315.954	1	2.46474
gene-A1S_0875	756	576.954	8	10.798
gene-A1S_0876	2961	2781.95	48	13.4365
gene-A1S_0877	621	441.954	0	0
gene-A1S_0878	288	109.66	2	14.2028
gene-A1S_0879	273	95.4615	7	57.1037
gene-A1S_0880	666	486.954	12	19.1906
gene-A1S_0881	534	354.954	6	13.1636
gene-A1S_0882	957	777.954	0	0
gene-A1S_0883	927	747.954	0	0
gene-A1S_0884	654	474.954	29	47.5489
gene-A1S_0885	1872	1692.95	0	0
gene-A1S_0886	297	118.341	0	0
gene-A1S_0887	1164	984.954	3	2.37192
gene-A1S_0888	909	729.954	7	7.46787
gene-A1S_0889	804	624.954	0	0
gene-A1S_0890	849	669.954	1	1.16238
gene-A1S_0891	456	276.954	1	2.81182
gene-A1S_0892	1083	903.954	14	12.0608
gene-A1S_0893	243	68.2164	1	11.4158
gene-A1S_0894	267	89.8283	10	86.6924
gene-A1S_0895	417	237.954	5	16.3633
gene-A1S_0896	1038	858.954	0	0
gene-A1S_0897	1038	858.954	0	0
gene-A1S_0898	558	378.954	2	4.10996
gene-A1S_0899	3450	3270.95	6	1.42847
gene-A1S_0900	1023	843.954	0	0
gene-A1S_0901	474	294.954	0	0
gene-A1S_0902	309	130.146	0	0
gene-A1S_0903	309	130.146	0	0
gene-A1S_0904	822	642.954	1	1.2112
gene-A1S_0905	972	792.954	2	1.96416
gene-A1S_0906	1014	834.954	25	23.317
gene-A1S_0907	498	318.954	4	9.76622
gene-A1S_0908	1089	909.954	5	4.27903
gene-A1S_0909	1443	1263.95	2	1.23223
gene-A1S_0910	1809	1629.95	1	0.47777
gene-A1S_0911	603	423.954	1	1.83686
gene-A1S_0912	417	237.954	0	0
gene-A1S_0913	888	708.954	0	0
gene-A1S_0914	729	549.954	0	0
gene-A1S_0915	1284	1104.95	1	0.704775
gene-A1S_0916	765	585.954	1	1.32902
gene-A1S_0917	825	645.954	0	0
gene-A1S_0918	174	18.5289	3	126.086
gene-A1S_0919	381	201.954	0	0
gene-A1S_0920	1914	1734.95	2	0.897711
gene-A1S_0921	1245	1065.95	0	0
gene-A1S_0922	705	525.954	0	0
gene-A1S_0923	1641	1461.95	23	12.2515
gene-A1S_0924	807	627.954	2	2.48026
gene-A1S_0925	255	78.9938	0	0
gene-A1S_0926	498	318.954	2	4.88311
gene-A1S_0927	1473	1293.95	8	4.81466
gene-A1S_0928	576	396.954	6	11.7708
gene-A1S_0929	1443	1263.95	3	1.84835
gene-A1S_0930	1344	1164.95	1	0.668476
gene-A1S_0931	438	258.954	0	0
gene-A1S_0932	555	375.954	2	4.14276
gene-A1S_0933	462	282.954	12	33.0263
gene-A1S_0934	873	693.954	0	0
gene-A1S_0935	1125	945.954	0	0
gene-A1S_0936	483	303.954	1	2.56204
gene-A1S_0937	342	162.991	0	0
gene-A1S_0938	1926	1746.95	8	3.56618
gene-A1S_0939	1092	912.954	3	2.55898
gene-A1S_0940	339	159.991	1	4.86742
gene-A1S_0941	690	510.954	0	0
gene-A1S_0942	513	333.954	1	2.33189
gene-A1S_0943	300	121.274	0	0
gene-A1S_0944	687	507.954	2	3.0662
gene-A1S_0945	321	142.019	0	0
gene-A1S_0946	279	101.184	0	0
gene-A1S_0947	930	750.954	0	0
gene-A1S_0948	654	474.954	0	0
gene-A1S_0949	720	540.954	0	0
gene-A1S_0950	345	165.991	0	0
gene-A1S_0951	633	453.954	0	0
gene-A1S_0952	1080	900.954	1	0.864354
gene-A1S_0953	366	186.991	0	0
gene-A1S_0954	789	609.954	0	0
gene-A1S_0955	531	351.954	0	0
gene-A1S_0956	792	612.954	0	0
gene-A1S_0957	1287	1107.95	0	0
gene-A1S_0958	1512	1332.95	0	0
gene-A1S_0959	936	756.954	0	0
gene-A1S_0960	1194	1014.95	4	3.06908
gene-A1S_0961	369	189.991	2	8.19768
gene-A1S_0962	1323	1143.95	8	5.44598
gene-A1S_0963	615	435.954	0	0
gene-A1S_0964	1155	975.954	0	0
gene-A1S_0965	1023	843.954	1	0.922732
gene-A1S_0966	750	570.954	0	0
gene-A1S_0967	750	570.954	0	0
gene-A1S_0968	1227	1047.95	1	0.743109
gene-A1S_0969	768	588.954	0	0
gene-A1S_0970	786	606.954	1	1.28304
gene-A1S_0971	3624	3444.95	4	0.904214
gene-A1S_0972	1536	1356.95	5	2.86945
gene-A1S_0973	1077	897.954	0	0
gene-A1S_0974	270	92.6039	0	0
gene-A1S_0975	1209	1029.95	5	3.78048
gene-A1S_0976	813	633.954	0	0
gene-A1S_0977	1548	1368.95	2	1.13772
gene-A1S_0978	531	351.954	0	0
gene-A1S_0979	471	291.954	4	10.6694
gene-A1S_0980	1587	1407.95	5	2.76552
gene-A1S_0981	519	339.954	2	4.58146
gene-A1S_0982	642	462.954	0	0
gene-A1S_0983	837	657.954	0	0
gene-A1S_0984	507	327.954	5	11.8728
gene-A1S_0985	570	390.954	1	1.99191
gene-A1S_0986	498	318.954	0	0
gene-A1S_0987	2304	2124.95	1	0.366476
gene-A1S_0988	594	414.954	0	0
gene-A1S_0989	564	384.954	0	0
gene-A1S_0990	1941	1761.95	2	0.883955
gene-A1S_0991	543	363.954	0	0
gene-A1S_0992	789	609.954	10	12.7673
gene-A1S_0993	810	630.954	4	4.93693
gene-A1S_0994	1092	912.954	0	0
gene-A1S_0995	165	14.7176	1	52.9124
gene-A1S_0996	321	142.019	0	0
gene-A1S_0997	324	145.019	4	21.4797
gene-A1S_0998	1287	1107.95	3	2.1086
gene-A1S_0999	1443	1263.95	7	4.31282
gene-A1S_1000	816	636.954	2	2.44521
gene-A1S_1001	1419	1239.95	6	3.76825
gene-A1S_1002	549	369.954	1	2.10497
gene-A1S_1003	423	243.954	1	3.19217
gene-A1S_1004	1161	981.954	3	2.37917
gene-A1S_1005	1098	918.954	0	0
gene-A1S_1006	450	270.954	2	5.74816
gene-A1S_1007	327	148.006	10	52.6158
gene-A1S_1008	1509	1329.95	53	31.0337
gene-A1S_1009	327	148.006	1	5.26158
gene-A1S_1010	324	145.019	0	0
gene-A1S_1011	780	600.954	2	2.59169
gene-A1S_1012	249	73.5629	0	0
gene-A1S_1013	249	73.5629	0	0
gene-A1S_1014	1701	1521.95	1	0.511674
gene-A1S_1015	483	303.954	0	0
gene-A1S_1016	501	321.954	0	0
gene-A1S_1017	444	264.954	1	2.93916
gene-A1S_1018	513	333.954	1	2.33189
gene-A1S_1019	432	252.954	5	15.393
gene-A1S_1020	1938	1758.95	4	1.77092
gene-A1S_1021	489	309.954	0	0
gene-A1S_1022	1203	1023.95	3	2.28158
gene-A1S_1023	555	375.954	6	12.4283
gene-A1S_1024	570	390.954	1	1.99191
gene-A1S_1025	546	366.954	0	0
gene-A1S_1026	1254	1074.95	1	0.724444
gene-A1S_1027	828	648.954	3	3.59999
gene-A1S_1028	645	465.954	6	10.0277
gene-A1S_1029	363	183.991	0	0
gene-A1S_1030	1551	1371.95	59	33.4894
gene-A1S_1031	657	477.954	35	57.0265
gene-A1S_1032	5658	5478.95	4	0.568535
gene-A1S_1033	525	345.954	4	9.00401
gene-A1S_1034	600	420.954	2	3.6999
gene-A1S_1035	321	142.019	0	0
gene-A1S_1036	270	92.6039	2	16.8188
gene-A1S_1037	429	249.954	4	12.4622
gene-A1S_1038	525	345.954	4	9.00401
gene-A1S_1039	1227	1047.95	2	1.48622
gene-A1S_1040	1110	930.954	4	3.346
gene-A1S_1041	1092	912.954	1	0.852993
gene-A1S_1042	252	76.2255	13	132.812
gene-A1S_1043	321	142.019	1	5.48337
gene-A1S_1044	135	12.8293	0	0
gene-A1S_1045	426	246.954	4	12.6136
gene-A1S_1046	414	234.954	3	9.94335
gene-A1S_1047	891	711.954	0	0
gene-A1S_1048	600	420.954	0	0
gene-A1S_1049	402	222.954	0	0
gene-A1S_1050	474	294.954	3	7.92066
gene-A1S_1051	729	549.954	1	1.41602
gene-A1S_1052	606	426.954	0	0
gene-A1S_1053	1413	1233.95	0	0
gene-A1S_1054	1380	1200.95	4	2.59375
gene-A1S_1055	3000	2820.95	40	11.0423
gene-A1S_1056	1713	1533.95	0	0
gene-A1S_1057	888	708.954	0	0
gene-A1S_1058	924	744.954	1	1.04536
gene-A1S_1059	402	222.954	0	0
gene-A1S_1060	495	315.954	0	0
gene-A1S_1061	369	189.991	0	0
gene-A1S_1062	1176	996.954	6	4.68674
gene-A1S_1063	1971	1791.95	0	0
id-A1S_1064	76	38.125	18	367.669
gene-A1S_1065	519	339.954	0	0
gene-A1S_1066	921	741.954	4	4.19834
gene-A1S_1067	1173	993.954	0	0
gene-A1S_1068	447	267.954	7	20.3438
gene-A1S_1069	564	384.954	8	16.1836
gene-A1S_1070	1962	1782.95	2	0.873543
id-A1S_1071	90	49.6471	0	0
gene-A1S_1072	648	468.954	2	3.32119
gene-A1S_1073	9651	9471.95	29	2.38426
gene-A1S_1074	309	130.146	0	0
gene-A1S_1075	957	777.954	0	0
gene-A1S_1076	777	597.954	0	0
gene-A1S_1077	1197	1017.95	2	1.53002
gene-A1S_1078	573	393.954	0	0
gene-A1S_1079	1596	1416.95	3	1.64877
gene-A1S_1080	666	486.954	0	0
gene-A1S_1081	552	372.954	0	0
gene-A1S_1082	360	180.991	2	8.60532
gene-A1S_1083	1296	1116.95	1	0.697203
gene-A1S_1084	1410	1230.95	2	1.26527
gene-A1S_1085	1263	1083.95	0	0
gene-A1S_1086	708	528.954	1	1.47223
gene-A1S_1087	576	396.954	1	1.9618
gene-A1S_1088	600	420.954	13	24.0493
gene-A1S_1089	1359	1179.95	1	0.659978
gene-A1S_1090	423	243.954	0	0
gene-A1S_1091	474	294.954	2.1323	5.62973
gene-A1S_1092	519	339.954	0	0
gene-A1S_1093	999	819.954	0	0
gene-A1S_1094	1350	1170.95	0	0
gene-A1S_1095	1413	1233.95	0	0
gene-A1S_1096	897	717.954	0	0
gene-A1S_1097	834	654.954	0	0
gene-A1S_1098	1296	1116.95	0	0
gene-A1S_1099	1278	1098.95	2	1.41725
gene-A1S_1100	1269	1089.95	2	1.42895
gene-A1S_1101	948	768.954	0	0
gene-A1S_1102	1347	1167.95	1	0.666759
gene-A1S_1103	537	357.954	1	2.17554
gene-A1S_1104	1599	1419.95	23	12.6139
gene-A1S_1105	345	165.991	0	0
gene-A1S_1106	537	357.954	0	0
gene-A1S_1107	1221	1041.95	1	0.747388
gene-A1S_1108	936	756.954	0	0
gene-A1S_1109	1608	1428.95	0	0
gene-A1S_1110	1227	1047.95	4	2.97243
gene-A1S_1111	840	660.954	0	0
gene-A1S_1112	1140	960.954	1	0.810386
gene-A1S_1113	402	222.954	0	0
gene-A1S_1114	642	462.954	0	0
gene-A1S_1115	831	651.954	1	1.19448
gene-A1S_1116	1077	897.954	0	0
gene-A1S_1117	1308	1128.95	0	0
gene-A1S_1118	1038	858.954	0	0
gene-A1S_1119	1566	1386.95	10	5.61478
gene-A1S_1120	321	142.019	2	10.9667
gene-A1S_1121	441	261.954	0	0
gene-A1S_1122	666	486.954	0	0
gene-A1S_1123	1302	1122.95	3	2.08043
gene-A1S_1124	951	771.954	4	4.03518
gene-A1S_1125	768	588.954	0	0
gene-A1S_1126	1296	1116.95	2	1.39441
gene-A1S_1127	669	489.954	0	0
gene-A1S_1128	813	633.954	0	0
gene-A1S_1129	435	255.954	0	0
gene-A1S_1130	540	360.954	0	0
gene-A1S_1131	747	567.954	0	0
gene-A1S_1132	654	474.954	0	0
gene-A1S_1133	492	312.954	0	0
gene-A1S_1134	951	771.954	0	0
gene-A1S_1135	261	84.2983	0	0
gene-A1S_1136	648	468.954	6	9.96358
gene-A1S_1137	999	819.954	3	2.84922
gene-A1S_1138	501	321.954	2	4.83761
gene-A1S_1139	393	213.954	5	18.1989
gene-A1S_1140	525	345.954	2	4.50201
gene-A1S_1141	219	48.4502	34	546.485
gene-A1S_1142	1155	975.954	8	6.38344
gene-A1S_1143	441	261.954	2	5.94565
gene-A1S_1144	678	498.954	0	0
gene-A1S_1145	249	73.5629	0	0
gene-A1S_1147	756	576.954	0	0
gene-A1S_1146	618	438.954	0	0
gene-A1S_1148	297	118.341	0	0
gene-A1S_1149	360	180.991	0	0
gene-A1S_1150	477	297.954	0	0
gene-A1S_1151	477	297.954	0	0
gene-A1S_1152	1425	1245.95	1	0.625018
gene-A1S_1153	1143	963.954	1	0.807864
gene-A1S_1154	591	411.954	2	3.78073
gene-A1S_1155	1203	1023.95	0	0
gene-A1S_1156	396	216.954	0	0
gene-A1S_1157	846	666.954	1	1.16761
gene-A1S_1158	297	118.341	0	0
gene-A1S_1159	336	156.991	0	0
gene-A1S_1160	441	261.954	0	0
gene-A1S_1161	321	142.019	0	0
gene-A1S_1162	666	486.954	0	0
gene-A1S_1163	195	30.7594	0	0
gene-A1S_1164	1869	1689.95	2	0.921615
gene-A1S_1165	996	816.954	0	0
gene-A1S_1166	594	414.954	0	0
gene-A1S_1167	729	549.954	0	0
gene-A1S_1168	1635	1455.95	2	1.06974
gene-A1S_1169	282	104.002	0	0
gene-A1S_1170	1977	1797.95	0	0
gene-A1S_1171	408	228.954	0	0
gene-A1S_1172	534	354.954	0	0
gene-A1S_1173	1131	951.954	0	0
gene-A1S_1174	495	315.954	0	0
gene-A1S_1175	1125	945.954	3	2.46971
gene-A1S_1176	2514	2334.95	29	9.67195
gene-A1S_1177	933	753.954	0	0
gene-A1S_1178	912	732.954	23	24.4369
gene-A1S_1179	1071	891.954	10	8.73076
gene-A1S_1180	714	534.954	19	27.6587
gene-A1S_1181	897	717.954	2	2.16934
gene-A1S_1182	396	216.954	0	0
gene-A1S_1183	351	171.991	3	13.5834
gene-A1S_1184	366	186.991	0	0
gene-A1S_1185	753	573.954	1	1.3568
gene-A1S_1186	2517	2337.95	122	40.6367
gene-A1S_1187	489	309.954	0	0
gene-A1S_1188	540	360.954	0	0
gene-A1S_1189	1215	1035.95	0	0
gene-A1S_1190	1002	822.954	1	0.946278
gene-A1S_1191	729	549.954	2	2.83203
gene-A1S_1192	249	73.5629	2	21.1722
gene-A1S_1193	1194	1014.95	20	15.3454
gene-A1S_1194	525	345.954	0	0
gene-A1S_1195	321	142.019	1	5.48337
gene-A1S_1196	642	462.954	0	0
gene-A1S_1197	1395	1215.95	0	0
gene-A1S_1198	897	717.954	0	0
gene-A1S_1199	612	432.954	0	0
gene-A1S_1200	822	642.954	3	3.63359
gene-A1S_1201	555	375.954	0	0
gene-A1S_1202	219	48.4502	0	0
gene-A1S_1203	447	267.954	0	0
gene-A1S_1204	216	46.0813	5	84.4968
gene-A1S_1205	495	315.954	10	24.6474
gene-A1S_1206	2820	2640.95	2	0.589744
gene-A1S_1207	642	462.954	1	1.68212
gene-A1S_1208	1020	840.954	11	10.1863
gene-A1S_1209	1041	861.954	0	0
gene-A1S_1210	1212	1032.95	1	0.7539
gene-A1S_1211	1053	873.954	0	0
gene-A1S_1212	786	606.954	4	5.13214
gene-A1S_1213	840	660.954	1	1.17821
gene-A1S_1214	375	195.991	0	0
gene-A1S_1215	1383	1203.95	0	0
gene-A1S_1216	720	540.954	3	4.31872
gene-A1S_1217	2415	2235.95	13	4.52767
gene-A1S_1218	357	177.991	3	13.1255
gene-A1S_1219	339	159.991	1	4.86742
gene-A1S_1220	414	234.954	0	0
gene-A1S_1221	195	30.7594	0	0
gene-A1S_1222	1179	999.954	1	0.778779
id-A1S_1223	77	39.125	7	139.328
gene-A1S_1224	234	60.4806	0	0
gene-A1S_1225	594	414.954	2	3.7534
gene-A1S_1226	546	366.954	1	2.12218
gene-A1S_1227	477	297.954	0	0
gene-A1S_1228	216	46.0813	3	50.6981
gene-A1S_1229	549	369.954	1	2.10497
gene-A1S_1230	831	651.954	0	0
gene-A1S_1231	1026	846.954	1	0.919464
gene-A1S_1232	339	159.991	0	0
gene-A1S_1233	516	336.954	0	0
id-A1S_1234	76	38.125	0	0
gene-A1S_1235	1344	1164.95	1	0.668476
gene-A1S_1236	825	645.954	1	1.20557
gene-A1S_1237	396	216.954	0	0
gene-A1S_1238	438	258.954	3	9.0218
gene-A1S_1239	420	240.954	3	9.69575
gene-A1S_1240	651	471.954	2	3.30008
gene-A1S_1241	1335	1155.95	1	0.67368
gene-A1S_1242	1998	1818.95	2	0.856254
gene-A1S_1243	1101	921.954	2	1.68933
gene-A1S_1244	504	324.954	2	4.79295
gene-A1S_1245	558	378.954	2	4.10996
gene-A1S_1246	663	483.954	6	9.65476
gene-A1S_1247	456	276.954	2	5.62363
gene-A1S_1248	672	492.954	0	0
gene-A1S_1249	225	53.1461	3	43.9586
gene-A1S_1250	588	408.954	3	5.7127
gene-A1S_1251	1722	1542.95	8	4.03768
gene-A1S_1252	621	441.954	0	0
gene-A1S_1253	615	435.954	0	0
gene-A1S_1254	1206	1026.95	7	5.30813
gene-A1S_1255	837	657.954	0	0
gene-A1S_1256	561	381.954	0	0
gene-A1S_1257	1218	1038.95	6	4.49727
gene-A1S_1258	438	258.954	2	6.01453
gene-A1S_1259	852	672.954	0	0
gene-A1S_1260	663	483.954	1	1.60913
gene-A1S_1261	702	522.954	0	0
gene-A1S_1262	444	264.954	0	0
gene-A1S_1263	447	267.954	0	0
gene-A1S_1264	1185	1005.95	0	0
gene-A1S_1265	729	549.954	0	0
gene-A1S_1266	1170	990.954	2	1.5717
gene-A1S_1267	540	360.954	0	0
gene-A1S_1268	711	531.954	0	0
gene-A1S_1269	1347	1167.95	1	0.666759
gene-A1S_1270	1647	1467.95	1	0.530496
gene-A1S_1271	930	750.954	0	0
